"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.57142857142857","semivar7.14285714285714","semivar10.7142857142857","semivar14.2857142857143","semivar17.8571428571429","semivar21.4285714285714","semivar25","semivar28.5714285714286","semivar32.1428571428571","semivar35.7142857142857","semivar39.2857142857143","semivar42.8571428571429","semivar46.4285714285714","semivar50","semivar53.5714285714286","semivar57.1428571428571","semivar60.7142857142857","semivar64.2857142857143","semivar67.8571428571429","semivar71.4285714285714","semivar75","semivar78.5714285714286","semivar82.1428571428571","semivar85.7142857142857","semivar89.2857142857143","semivar92.8571428571429","semivar96.4285714285714","semivar100","semivar103.571428571429","semivar107.142857142857","semivar110.714285714286","semivar114.285714285714","semivar117.857142857143","semivar121.428571428571","semivar125","semivar128.571428571429","semivar132.142857142857","semivar135.714285714286","semivar139.285714285714","semivar142.857142857143","semivar146.428571428571","semivar150","semivar153.571428571429","semivar157.142857142857","semivar160.714285714286","semivar164.285714285714","semivar167.857142857143","semivar171.428571428571","semivar175","semivar178.571428571429","semivar182.142857142857","semivar185.714285714286","semivar189.285714285714","semivar192.857142857143","semivar196.428571428571","semivar200","semivar203.571428571429","semivar207.142857142857","semivar210.714285714286","semivar214.285714285714","semivar217.857142857143","semivar221.428571428571","semivar225","semivar228.571428571429","semivar232.142857142857","semivar235.714285714286","semivar239.285714285714","semivar242.857142857143","semivar246.428571428571","semivar250","semivar253.571428571429","semivar257.142857142857","semivar260.714285714286","semivar264.285714285714","semivar267.857142857143","semivar271.428571428571","semivar275","semivar278.571428571429","semivar282.142857142857","semivar285.714285714286","semivar289.285714285714","semivar292.857142857143","semivar296.428571428571","semivar300"
"AR-378_RB1_2016-05-10_R_T2",87,"5/10/2016","10:16:38 AM",33.6831,21.091,12.92,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",630,22.7710843373494,0.319664715,"0.000334889999999999","0","0.00622520999999986","0.0194881599999999","0.02393209","0.0258888099999999","0.00942840999999986","0.0106296099999999","0.0389272900000001","0.02393209","0.0126112899999999","0.00368449000000008","0.00622520999999986","0.0155002499999998","0.03429904","0.0425596900000002","0.0425596900000002","0.0401200900000001","0.0309760000000001","0.0309760000000001","0.0377136400000001","0.0320410000000001","0.0477422500000003","0.0813960899999997","0.0762312099999998","0.0560268900000004","0.03429904","0.02119936","0.0194881599999999","0.0365574400000001","0.0546156900000003","0.0438483600000002","0.0155002499999998","0.000449440000000014","0.000146410000000005","0.0320410000000001","0.00529983999999987","0.000231040000000003","0.00331776000000009","0.02119936","0.0451562500000001","0.0634032399999997","0.0438483600000002","0.02033476","0.00407044000000007","0.000231040000000003","0","0.000231040000000003","0.0619512100000004","0.0438483600000002","0.0170302499999999","0.00444888999999988","0.000745290000000018","0.00298116000000007","0.0147379599999999","0.0425596900000002","0.0729540099999996","0.0866713599999997","0.0712889999999997","0.0331604100000001","0.00670760999999987","0.00059049000000001","0.00368449000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",88,"5/10/2016","10:16:39 AM",33.5851,21.091,12.8533,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",640,23.1325301204819,0.2709588,"0.00444888999999988","0.00722499999999984","0.00444888999999988","0.00014884","0.00531441000000009","0.00774400000000017","0.00887364000000014","0.000924160000000012","0.00132496000000003","0.0170563600000003","0.00774400000000017","0.00207936000000003","3.59999999999814e-05","0.00014884","0.00334084000000003","0.0140422500000002","0.0194881600000004","0.0194881600000004","0.0178489600000003","0.0119464900000002","0.0119464900000002","0.0162562500000003","0.0126112900000003","0.0230432400000005","0.0477859600000002","0.0438483600000002","0.0289000000000006","0.0140422500000002","0.00622521000000014","0.00531441000000009","0.0155002500000003","0.0278890000000005","0.0203632900000004","0.00334084000000003","0.00207024999999989","0.00298115999999988","0.0126112900000003","3.72099999999999e-05","0.0026522499999999","8.28099999999696e-05","0.00622521000000014","0.0212576400000004","0.0342620100000001","0.0203632900000004","0.00576081000000011","8.40999999999171e-06","0.00670760999999987","0.00444888999999988","0.0026522499999999","0.0331968400000006","0.0203632900000004","0.00407044000000007","0","0.0015523599999999","0.000146409999999962","0.00299209000000005","0.0194881600000004","0.0413715600000001","0.0518472900000002","0.0401200900000001","0.0133171600000002","0.000231040000000003","0.00179775999999991","3.59999999999814e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",89,"5/10/2016","10:16:40 AM",33.4155,21.091,12.7379,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",650,23.4939759036145,0.198544875,"0.0133171600000002","0.0331604100000001","0.0401601600000001","0.0331604100000001","0.0106502400000002","0.00180625000000004","0.000750760000000005","0.000449440000000014","0.00722500000000015","0.0062410000000001","0.000231040000000003","0.000750760000000005","0.00487204000000011","0.0147379599999999","0.0106502400000002","0.00331776000000009","9.60999999999926e-06","0.000585640000000021","0.000585640000000021","0.000331240000000008","3.72099999999999e-05","3.72099999999999e-05","0.000146410000000005","9.60999999999926e-06","0.00132496000000003","0.0106502399999999","0.00883599999999989","0.00298116000000007","9.60999999999926e-06","0.00133225000000001","0.00180625000000004","8.2810000000002e-05","0.00266256000000006","0.000745290000000018","0.00331776000000009","0.0258888099999999","0.0289","9.60999999999926e-06","0.0119464900000002","0.02785561","0.0155002499999998","0.00133225000000001","0.000924160000000012","0.00485808999999989","0.000745290000000018","0.00156025000000002","0.0139948899999999","0.0389272900000001","0.0331604100000001","0.02785561","0.00446224000000009","0.000745290000000018","0.00266256000000006","0.0133171600000002","0.0239630399999999","0.0162562499999999","0.00368449000000008","0.000585640000000021","0.00774399999999986","0.0126112899999999","0.00720800999999988","0","0.0100400400000002","0.02490084","0.0147379599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",90,"5/10/2016","10:16:41 AM",33.3263,21.091,12.6772,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",660,23.855421686747,0.146456995,"0.00368449000000008","0.0310112100000006","0.0589518400000004","0.0681732100000004","0.0589518400000004","0.0268632100000006","0.0106502400000002","0.00776161000000013","0.00670761000000016","0.0212284900000004","0.0195160900000004","0.00207025000000005","0.00776161000000013","0.0170302500000004","0.0331604100000001","0.0268632100000006","0.0139948900000003","0.00331776000000009","0.00133225000000001","0.00133225000000001","0.00180625000000004","0.00446224000000009","0.00446224000000009","0.00236196000000004","0.00407044000000007","0.00059049000000001","0.00180624999999989","0.00110888999999992","3.72099999999999e-05","0.00331776000000009","0.00944784000000016","0.0106502400000002","0.00266256000000006","8.2810000000002e-05","0.00111556000000002","0.0139948900000003","0.0491065600000002","0.0532224900000003","0.00407044000000007","0.0289000000000006","0.0518017600000003","0.03429904","0.00944784000000016","0.000918090000000027","8.09999999999742e-05","0.00111556000000002","0.0100400400000002","0.0320410000000001","0.0665640000000005","0.0589518400000004","0.0518017600000003","3.72099999999999e-05","0.00111556000000002","0.0126112900000003","0.0310112100000006","0.0464402500000002","0.0354192400000001","0.0147379600000003","0.00133225000000001","0.000745289999999921","0.00266255999999987","0.000585639999999936","0.00368449000000008","0.0258888100000005","0.0477422500000003","0.0331604100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",91,"5/10/2016","10:16:42 AM",33.3352,21.091,12.6833,35,"AR-378_RB1_2016-05-10_R_T2_final.csv",670,24.2168674698795,0.16900632,"3.72099999999999e-05","0.00298116000000007","0.0289000000000006","0.0560268900000004","0.0650250000000004","0.0560268900000004","0.0249008400000005","0.00942841000000021","0.00672400000000012","0.00574564000000015","0.0194881600000004","0.0178489600000003","0.00155236000000004","0.00672400000000012","0.0154753600000003","0.0309760000000001","0.0249008400000005","0.0125888400000003","0.00265225000000008","0.000924160000000012","0.000924160000000012","0.00132496000000003","0.00368449000000008","0.00368449000000008","0.00180625000000004","0.00332929000000006","0.000331240000000008","0.00236195999999987","0.0015523599999999","0","0.00265225000000008","0.00829921000000015","0.00942841000000021","0.00207025000000005","9.00000000000068e-06","0.000745290000000018","0.0125888400000003","0.0464402500000002","0.0504451600000003","0.00332929000000006","0.0268632100000006","0.0490622500000003","0.03207681","0.00829921000000015","0.000585640000000021","0.000228009999999956","0.000745290000000018","0.00885481000000018","0.0298944100000001","0.0634536100000005","0.0560268900000004","0.0490622500000003","0.00014884","0.000745290000000018","0.0112784400000003","0.0289000000000006","0.0438483600000002","0.0331604100000001","0.0132940900000003","0.000924160000000012","0.0011155599999999","0.00332928999999986","0.000918089999999919","0.00298116000000007","0.0239630400000005","0.0451137600000003","0.0309760000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",96,"5/10/2016","10:16:47 AM",33.7723,21.091,12.9807,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",680,24.578313253012,0.248117935,"0.0884467600000009","0.0921122500000009","0.0589518400000004","0.0162307599999999","0.00368449000000008","0.00179776000000006","0.00368449000000008","0.0194881599999999","0.0401200900000001","0.0463971600000003","0.0491065600000002","0.02490084","0.0268304400000001","0.0665640000000005","0.0463971600000003","0.029929","0.0147379600000003","0.0194881599999999","0.03429904","0.0604668100000003","0.0712890000000007","0.0712890000000007","0.0681210000000005","0.0560268900000004","0.0560268900000004","0.0649740100000005","0.0574560900000004","0.0779526400000007","0.119716","0.11343424","0.0884467600000009","0.0604668100000003","0.0425596900000002","0.0401200900000001","0.0634536100000005","0.0866713600000008","0.0729540100000006","0.03429904","0.00670761000000016","0.00529984000000013","0.0574560900000004","0.0178222499999999","0.00576081000000011","0.0139948900000003","0.0425596900000002","0.0746382400000005","0.09765625","0.0729540100000006","0.0413308900000002","0.0155002500000003","0.00207025000000005","0.00368449000000008","0.00576081000000011","0.0958521600000009","0.0729540100000006","0.0365574400000001","0.0162307599999999","0.00774400000000017","0.0132940900000003","0.0331604100000001","0.0712890000000007","0.10942864","0.12609601","0.10738729","0.0589518400000004","0.02033476","0.00722500000000015","0.0147379600000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",97,"5/10/2016","10:16:48 AM",33.71,21.091,12.9383,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",690,24.9397590361446,0.305252685,"0.00179776000000006","0.0650250000000004","0.0681732100000004","0.0401601600000001","0.00722499999999984","0.000334889999999999","0","0.000334889999999999","0.00944783999999982","0.0249324099999999","0.029929","0.0321126399999999","0.0133171599999998","0.0147379599999999","0.0464833600000001","0.029929","0.0170563599999998","0.0062410000000001","0.00944783999999982","0.0203918399999998","0.04141225","0.0504451600000003","0.0504451600000003","0.0477859600000002","0.0377524900000001","0.0377524900000001","0.0451562500000001","0.0389272900000001","0.0560742400000003","0.0921729599999997","0.0866713599999997","0.0650250000000004","0.04141225","0.02686321","0.0249324099999999","0.0438902500000001","0.0635040000000003","0.0518472900000002","0.0203918399999998","0.00156025000000002","0.000924160000000012","0.0389272900000001","0.00829920999999983","0.00112225000000001","0.00576081000000011","0.02686321","0.0532686400000002","0.0729540099999996","0.0518472900000002","0.0258888099999999","0.00674041000000008","9.60999999999926e-06","0.000334889999999999","0.00112225000000001","0.0713958400000004","0.0518472900000002","0.0221414399999999","0.00722499999999984","0.00207936000000003","0.00531441000000009","0.0195160899999999","0.0504451600000003","0.0831745599999996","0.0977812899999997","0.0813960899999997","0.0401601600000001","0.0100400399999998","0.00181476000000002","0.0062410000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",98,"5/10/2016","10:16:49 AM",33.5047,21.091,12.7986,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",700,25.3012048192771,0.332978104999999,"0.0195160899999999","0.0331604100000001","0.0132940900000003","0.0147379600000003","0.00368449000000008","0.00299209000000005","0.0147379599999999","0.0195160899999999","0.0147379599999999","0.00180625000000004","0.000331240000000008","0.00110889000000004","0.00156025000000002","0.00059049000000001","0.000334889999999999","0.00576081000000011","0.00110889000000004","8.2810000000002e-05","0.00368448999999986","0.00180625000000004","9.60999999999926e-06","0.00407044000000007","0.00720801000000018","0.00720801000000018","0.00622521000000014","0.00298116000000007","0.00298116000000007","0.00529984000000013","0.00331776000000009","0.00942841000000021","0.02686321","0.02393209","0.0132940900000003","0.00407044000000007","0.000585640000000021","0.000331240000000008","0.00487204000000011","0.0126112900000003","0.00774400000000017","9.60999999999926e-06","0.0100400399999998","0.0119464899999998","0.00331776000000009","0.00236196000000004","0.0112784399999999","0.00407043999999984","0.000585640000000021","0.00829921000000015","0.01700416","0.00774400000000017","0.000449440000000014","0.00331775999999988","0.0186595599999999","0.0147379599999999","0.0112784399999999","0.0162562500000003","0.00774400000000017","8.2810000000002e-05","0.00299209000000005","0.00885480999999985","0.00446223999999985","0","0.00720801000000018","0.02211169","0.029929","0.02119936","0.00368449000000008","0.00156025000000002","0.00942840999999986","0.00368448999999986","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",99,"5/10/2016","10:16:50 AM",33.3844,21.091,12.7167,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",710,25.6626506024096,0.313249914999999,"0.00670761000000016","0.0491065600000002","0.0696960000000006","0.00111556000000002","0.00156025000000002","0.000449440000000014","0.0186595600000004","0.0413308900000002","0.0491065600000002","0.0413308900000002","0.0154753600000003","0.0040576900000001","0.00236196000000004","0.00179776000000006","0.0112784400000003","0.0100400400000002","3.60000000000027e-05","0.00236196000000004","0.0082810000000002","0.02033476","0.0154753600000003","0.00620944000000017","0.000327610000000016","9.00000000000068e-06","9.00000000000068e-06","9.00000000000068e-06","0.000745290000000018","0.000745290000000018","8.2810000000002e-05","0.00059049000000001","0.000231040000000003","0.00672399999999983","0.00529983999999987","0.00111556000000002","0.000327610000000016","0.00332929000000006","0.0040576900000001","0.000146410000000005","0.000924160000000012","3.72099999999999e-05","0.00620944000000017","0.0331604100000001","0.0365574400000001","0.00059049000000001","0.0170302500000004","0.0353816100000001","0.0212284899999999","0.00332929000000006","8.46399999999977e-05","0.00235224999999989","3.72099999999999e-05","0.00368449000000008","0.01946025","0.0477422500000003","0.0413308900000002","0.0353816100000001","0.00207936000000003","3.72099999999999e-05","0.00529984000000013","0.0186595600000004","0.0309760000000001","0.02211169","0.00670761000000016","9.00000000000068e-06","0.00446223999999985","0.00829920999999983","0.00405768999999987","0.000449440000000014","0.0147379600000003","0.0320410000000001","0.02033476","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",100,"5/10/2016","10:16:51 AM",33.3575,21.091,12.6984,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",720,26.0240963855422,0.256306399999999,"0.000334889999999999","0.0100400400000002","0.0575520100000002","0.0796932900000006","0.00022801000000001","0.000449440000000014","0.00156025000000002","0.0239940100000004","0.0491065600000002","0.0575520100000002","0.0491065600000002","0.0203632900000004","0.00672400000000012","0.00447561000000005","0.00368449000000008","0.0155002500000003","0.0140422500000002","0.00059049000000001","0.00447561000000005","0.0119464900000002","0.0258888099999999","0.0203632900000004","0.00942841000000021","0.00132496000000003","0.000234089999999996","0.000234089999999996","0.000453690000000004","0.00207936000000003","0.00207936000000003","0.000750760000000005","0.00181476000000002","9.60999999999926e-06","0.00405768999999987","0.0029702499999999","0.00022801000000001","0.00132496000000003","0.00577600000000008","0.00672400000000012","0.000924160000000012","0.000146410000000005","0.00014884","0.00942841000000021","0.0401601600000001","0.0438902500000001","0.00181476000000002","0.0221414400000004","0.0426009600000001","0.0268959999999999","0.00577600000000008","8.2810000000002e-05","0.000912039999999933","0.00014884","0.0062410000000001","0.02490084","0.0560742400000003","0.0491065600000002","0.0426009600000001","0.000745290000000018","0.00014884","0.00829921000000015","0.0239940100000004","0.0377524900000001","0.0278889999999999","0.0100400400000002","0.000234089999999996","0.00235224999999989","0.00529983999999987","0.00206115999999991","0.00156025000000002","0.0195160900000004","0.0389272900000001","0.0258888099999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",101,"5/10/2016","10:16:52 AM",33.4467,21.091,12.7591,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",730,26.3855421686747,0.196266609999999,"0.00368449000000008","0.00179776000000006","0.00156025000000002","0.0321126399999999","0.0491065600000002","0.00574564000000015","0.00670761000000016","0.000449440000000014","0.00887364000000014","0.0258888099999999","0.0321126399999999","0.0258888099999999","0.00672400000000012","0.000453690000000004","3.8439999999997e-05","0","0.00407044000000007","0.00334084000000003","0.00132496000000003","3.8439999999997e-05","0.00236196000000004","0.0100400399999998","0.00672400000000012","0.00132496000000003","0.00059049000000001","0.00206116000000007","0.00206116000000007","0.00155236000000004","0.00022801000000001","0.00022801000000001","0.00110889000000004","0.000327610000000016","0.00331776000000009","0.0154753599999999","0.0132710399999999","0.00574564000000015","0.00059049000000001","0.000234089999999996","0.000453690000000004","0.000918090000000027","0.00529984000000013","0.00235225000000006","0.00132496000000003","0.0195160899999999","0.0221414399999999","0.000327610000000016","0.00776161000000013","0.0212284899999999","0.0106708899999998","0.000234089999999996","0.00266256000000006","0.00826280999999992","0.00235225000000006","0.000334889999999999","0.00942840999999986","0.03101121","0.0258888099999999","0.0212284899999999","0.00774400000000017","0.00235225000000006","0.000924160000000012","0.00887364000000014","0.0178489599999999","0.0112996899999998","0.00156025000000002","0.00206116000000007","0.0119246399999999","0.0178222499999999","0.0112572099999999","0.000449440000000014","0.0062410000000001","0.0186595599999999","0.0100400399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",102,"5/10/2016","10:16:53 AM",33.6296,21.091,12.8836,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",740,26.7469879518072,0.15396546,"0.0155002499999998","0.03429904","0.02785561","0.00722499999999984","0.00299209000000005","0.00942841000000021","0.0401200900000001","0.0426009600000001","0.0212284899999999","0.000918089999999919","0.00132496000000003","0.00299209000000005","0.00132496000000003","0.00180624999999989","0.0106502399999999","0.0139948899999999","0.0155002499999998","0.00368448999999986","0.00444888999999988","0.0258888099999999","0.0139948899999999","0.00576080999999984","0.00059049000000001","0.00180624999999989","0.00776160999999982","0.0221414399999999","0.0288660100000001","0.0288660100000001","0.02686321","0.0194881599999999","0.0194881599999999","0.02490084","0.02033476","0.0331604100000001","0.0619512099999995","0.0574560899999996","0.0401200900000001","0.0221414399999999","0.0119246399999999","0.0106502399999999","0.0239630399999999","0.0389272900000001","0.029929","0.00776160999999982","0.000231040000000003","0.00059049000000001","0.02033476","0.0013249599999999","0.000449440000000014","0.000449440000000014","0.0119246399999999","0.03101121","0.0463971599999995","0.029929","0.0112784399999999","0.000750760000000005","0.00266256000000006","0.00132496000000003","0.000449440000000014","0.0451562500000001","0.029929","0.00885480999999985","0.000918089999999919","8.2810000000002e-05","0.000331240000000008","0.00722499999999984","0.0288660100000001","0.0546156899999995","0.0665639999999995","0.0531763599999996","0.0212284899999999","0.00207024999999989","0.000146410000000005","0.00059049000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",103,"5/10/2016","10:16:54 AM",33.8169,21.091,13.011,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",750,27.1084337349398,0.12087452,"0.0162307599999999","0.0634536099999996","0.0977187599999998","0.0866124899999999","0.0451137599999995","0.0052852899999999","0.000918089999999919","0.10738729","0.11142244","0.0745836099999997","0.0248692899999995","0.00828099999999987","0.0052852899999999","0.00828099999999987","0.0288660099999995","0.0531763599999996","0.0603684899999997","0.0634536099999996","0.0353816099999995","0.0376748099999995","0.0831168899999997","0.0603684899999997","0.0413308899999995","0.02301289","0.0288660099999995","0.0464402499999994","0.0762864399999996","0.0883872899999999","0.0883872899999999","0.0848556899999998","0.0712889999999997","0.0712889999999997","0.0813390399999998","0.0728999999999998","0.0957902499999999","0.141601689999999","0.134762409999999","0.10738729","0.0762864399999996","0.0559795599999997","0.0531763599999996","0.0796368399999998","0.10543009","0.0902401599999999","0.0464402499999994","0.0125888399999999","0.0106296099999999","0.0728999999999998","0.0268304399999995","0.0112784399999999","0.02208196","0.0559795599999997","0.0921122499999998","0.117511839999999","0.0902401599999999","0.0545689599999996","0.0239630399999999","0.00574563999999988","0.00828099999999987","0.0112784399999999","0.11553201","0.0902401599999999","0.0490622499999995","0.0248692899999995","0.0139948899999999","0.02119936","0.0451137599999995","0.0883872899999999","0.130393209999999","0.148533159999999","0.128163999999999","0.0745836099999997","0.0298944099999995","0.0132940899999999","0.02301289","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",104,"5/10/2016","10:16:55 AM",33.9239,21.091,13.0838,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",760,27.4698795180723,0.0823050849999997,"0.00529984000000013","0.0400800400000002","0.10543009","0.14853316","0.13476241","0.0813390399999998","0.0211702500000001","0.0106296099999999","0.160400250000001","0.165323560000001","0.11964681","0.0531302499999997","0.0268304400000001","0.0211702500000001","0.0268304400000001","0.0589032899999996","0.0920515599999999","0.10144225","0.10543009","0.0680688099999997","0.0712356099999998","0.13039321","0.10144225","0.0762312099999998","0.0504002500000004","0.0589032899999996","0.0831168899999997","0.121801","0.136974010000001","0.136974010000001","0.13256881","0.11546404","0.11546404","0.128164","0.11751184","0.146153290000001","0.20169081","0.19351201","0.160400250000001","0.121801","0.0957283600000001","0.0920515599999999","0.126025","0.158006250000001","0.13927824","0.0831168899999997","0.0342250000000002","0.0309408100000001","0.11751184","0.0559795599999997","0.0320410000000001","0.0490179600000004","0.0957283600000001","0.14160169","0.17272336","0.13927824","0.09388096","0.0518017600000003","0.02208196","0.0268304400000001","0.0320410000000001","0.170321290000001","0.13927824","0.0866124899999999","0.0531302499999997","0.0365192100000002","0.0476985600000004","0.0813390399999998","0.136974010000001","0.18826921","0.20994724","0.18558864","0.11964681","0.0603684899999997","0.0353816100000001","0.0504002500000004","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",105,"5/10/2016","10:16:56 AM",33.857,21.091,13.0383,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",770,27.8313253012048,0.0518757849999999,"0.00207025000000005","0.000745290000000018","0.02393209","0.0779526399999997","0.11553201","0.10342656","0.0574560899999996","0.00999999999999993","0.00331775999999988","0.126025","0.13039321","0.0902401599999999","0.0342249999999995","0.0139948899999999","0.00999999999999993","0.0139948899999999","0.0388878399999995","0.0665124099999997","0.0745289999999998","0.0779526399999997","0.0463971599999995","0.0490179599999996","0.0996033599999999","0.0745289999999998","0.0531763599999996","0.0320410000000001","0.0388878399999995","0.0589518399999995","0.0921122499999998","0.10536516","0.10536516","0.10150596","0.0866124899999999","0.0866124899999999","0.09765625","0.0883872899999999","0.11343424","0.162892959999999","0.155551359999999","0.126025","0.0921122499999998","0.0696432099999998","0.0665124099999997","0.0957902499999999","0.123904","0.10738729","0.0589518399999995","0.01946025","0.01700416","0.0883872899999999","0.0365192099999995","0.0178222499999999","0.0309408100000001","0.0696432099999998","0.10942864","0.136974009999999","0.10738729","0.0680688099999997","0.0331604100000001","0.0106296099999999","0.0139948899999999","0.0178222499999999","0.13483584","0.10738729","0.0619014399999996","0.0342249999999995","0.02119936","0.0298944100000001","0.0574560899999996","0.10536516","0.150854559999999","0.170321289999999","0.148456089999999","0.0902401599999999","0.0400800399999995","0.02033476","0.0320410000000001","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",106,"5/10/2016","10:16:57 AM",33.7545,21.091,12.9686,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",780,28.1927710843374,0.0286845749999999,"0.00485808999999989","0.0132710399999999","0.00179775999999991","0.00722500000000015","0.0438902500000001","0.0730080400000005","0.0634536100000005","0.0289","0.000918090000000027","0.000146410000000005","0.0813960900000007","0.0849139600000007","0.0532224900000003","0.0132940899999999","0.00236196000000004","0.000918090000000027","0.00236196000000004","0.0162562499999999","0.0354192400000001","0.0413308900000002","0.0438902500000001","0.0212284899999999","0.02301289","0.0604668100000003","0.0413308900000002","0.0258888099999999","0.0119464900000002","0.0162562499999999","0.0299636099999999","0.0546624400000002","0.0649740100000005","0.0649740100000005","0.0619512100000004","0.0504451600000003","0.0504451600000003","0.0589518400000004","0.0518017600000003","0.0713424100000005","0.11148921","0.10543009","0.0813960900000007","0.0546624400000002","0.0377136400000001","0.0354192400000001","0.0575040400000003","0.0796932900000006","0.0665640000000005","0.0299636099999999","0.00487204000000011","0.00368449000000008","0.0518017600000003","0.0147379599999999","0.00407044000000007","0.0112784400000003","0.0377136400000001","0.0681732100000004","0.0902401599999999","0.0665640000000005","0.0365574400000001","0.0126337600000002","0.00111556000000002","0.00236196000000004","0.00407044000000007","0.0885062500000007","0.0665640000000005","0.03207681","0.0132940899999999","0.00576081000000011","0.0106502400000002","0.0289","0.0649740100000005","0.10156969","0.117649","0.0996033599999999","0.0532224900000003","0.0170302499999999","0.00531441000000009","0.0119464900000002","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T2",107,"5/10/2016","10:16:58 AM",33.6608,21.091,12.9048,NA,"AR-378_RB1_2016-05-10_R_T2_final.csv",790,28.5542168674699,0.0121350549999999,"0.00407044000000007","0.0178222499999999","0.0320410000000001","0.0112784399999999","0.000449440000000014","0.0212284899999999","0.0426009600000001","0.0353816100000001","0.0112784399999999","0.00112225000000001","0.00576081000000011","0.0490622500000003","0.0518017600000003","0.02785561","0.0026522499999999","0.000231040000000003","0.00112225000000001","0.000231040000000003","0.00405768999999987","0.0154753599999999","0.01946025","0.0212284899999999","0.00670760999999987","0.0077264099999999","0.0331604100000001","0.01946025","0.00942840999999986","0.00207025000000005","0.00405768999999987","0.0119464899999998","0.0289","0.0365192100000002","0.0365192100000002","0.0342620100000001","0.02585664","0.02585664","0.0320410000000001","0.0268304400000001","0.0413308900000002","0.0729540099999996","0.0680688099999997","0.0490622500000003","0.0289","0.01700416","0.0154753599999999","0.0309760000000001","0.0477422500000003","0.0377136400000001","0.0119464899999998","3.60000000000027e-05","9.60999999999926e-06","0.0268304400000001","0.00331775999999988","0","0.00179776000000006","0.01700416","0.0389272900000001","0.0559795599999997","0.0377136400000001","0.0162307599999999","0.00236196000000004","0.000924160000000012","0.000231040000000003","0","0.0546156900000003","0.0377136400000001","0.0132940899999999","0.0026522499999999","0.000146410000000005","0.00155236000000004","0.0112784399999999","0.0365192100000002","0.0649740099999996","0.0779526399999997","0.0634032399999997","0.02785561","0.00444888999999988","8.2810000000002e-05","0.00207025000000005","NA","NA","NA","NA","NA"
