"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.2967032967033","semivar6.59340659340659","semivar9.89010989010989","semivar13.1868131868132","semivar16.4835164835165","semivar19.7802197802198","semivar23.0769230769231","semivar26.3736263736264","semivar29.6703296703297","semivar32.967032967033","semivar36.2637362637363","semivar39.5604395604396","semivar42.8571428571429","semivar46.1538461538462","semivar49.4505494505495","semivar52.7472527472527","semivar56.043956043956","semivar59.3406593406593","semivar62.6373626373626","semivar65.9340659340659","semivar69.2307692307692","semivar72.5274725274725","semivar75.8241758241758","semivar79.1208791208791","semivar82.4175824175824","semivar85.7142857142857","semivar89.010989010989","semivar92.3076923076923","semivar95.6043956043956","semivar98.9010989010989","semivar102.197802197802","semivar105.494505494505","semivar108.791208791209","semivar112.087912087912","semivar115.384615384615","semivar118.681318681319","semivar121.978021978022","semivar125.274725274725","semivar128.571428571429","semivar131.868131868132","semivar135.164835164835","semivar138.461538461538","semivar141.758241758242","semivar145.054945054945","semivar148.351648351648","semivar151.648351648352","semivar154.945054945055","semivar158.241758241758","semivar161.538461538462","semivar164.835164835165","semivar168.131868131868","semivar171.428571428571","semivar174.725274725275","semivar178.021978021978","semivar181.318681318681","semivar184.615384615385","semivar187.912087912088","semivar191.208791208791","semivar194.505494505495","semivar197.802197802198","semivar201.098901098901","semivar204.395604395604","semivar207.692307692308","semivar210.989010989011","semivar214.285714285714","semivar217.582417582418","semivar220.879120879121","semivar224.175824175824","semivar227.472527472527","semivar230.769230769231","semivar234.065934065934","semivar237.362637362637","semivar240.659340659341","semivar243.956043956044","semivar247.252747252747","semivar250.549450549451","semivar253.846153846154","semivar257.142857142857","semivar260.43956043956","semivar263.736263736264","semivar267.032967032967","semivar270.32967032967","semivar273.626373626374","semivar276.923076923077","semivar280.21978021978","semivar283.516483516484","semivar286.813186813187","semivar290.10989010989","semivar293.406593406593","semivar296.703296703297","semivar300"
"AR-378_RB1_2016-05-10_R_T3",104,"5/10/2016","10:14:45 AM",33.2683,21.091,12.6377,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",670,22.3333333333333,0.524308624999999,"0.00487203999999986","0.0178489599999999","0.0170302499999999","0.00236195999999987","0.00942841000000021","0.0139948900000003","0.0331604100000001","0.0650249999999995","0.0401601600000001","0.000750760000000005","0.03207681","0.101633440000001","0.10543009","0.0278889999999999","0.00672399999999983","0.0665639999999995","0.0746382399999996","0.0170302499999999","0.00485809000000014","0.0977187599999998","0.0477422500000003","0.00531440999999983","0.0713424099999996","0.0940035599999997","0.03429904","0.00132496000000003","0.0697488100000005","0.15570916","0.14630625","0.0438064900000003","0.00207935999999987","0.0650249999999995","0.0958521599999998","0.03429904","0.00110889000000004","0.0464402500000002","0.10349089","0.0867302500000006","0.0278889999999999","0.000449440000000014","0.000930249999999998","0","0.0139948900000003","0.0504451600000003","0.0665124100000006","0.0504451600000003","0.0178222499999999","0.00529984000000013","0.00265225000000008","0.00368449000000008","0.0178222499999999","0.0119246400000003","0.0119246400000003","0.02490084","0.0438064900000003","0.0604176400000004","0.0575040400000003","0.0354192400000001","0.0100200100000002","0.00446224000000009","0.00529984000000013","0.00670761000000016","0.0154753600000003","0.02211169","0.0413715600000001","0.0532224900000003","0.0665124100000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",105,"5/10/2016","10:14:46 AM",33.1345,21.091,12.5467,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",680,22.6666666666667,0.510488489999999,"0.0082810000000002","0.02585664","0.0504451600000003","0.0490622500000003","0.0194881599999999","3.72099999999999e-05","0.000745290000000018","0.0745836100000007","0.119716","0.0849139600000007","0.0140185600000003","0.00776160999999982","0.0518928400000001","0.0546156899999995","0.00577599999999981","0.029929","0.121801","0.13264164","0.0490622500000003","0.000453690000000004","0.0491065599999994","0.0162562499999999","0.02686321","0.12823561","0.15808576","0.0762864400000006","0.00298116000000007","0.0299636099999999","0.0921729599999997","0.0849722499999995","0.0139948899999999","0.0186595599999999","0.119716","0.160480360000001","0.0762864400000006","0.00332929000000006","0.0155002499999998","0.0532224899999994","0.04141225","0.00577599999999981","0.00487204000000011","0.0147622500000003","0.0082810000000002","0.000745290000000018","0.0178489599999999","0.02785561","0.0178489599999999","0.00180624999999989","0.000331240000000008","0.00156025000000002","0.000918090000000027","0.00180624999999989","0.000331240000000008","0.000331240000000008","0.00446223999999985","0.0139948899999999","0.0239630399999999","0.0221414399999999","0.00944783999999982","8.2810000000002e-05","0.000585640000000021","0.000331240000000008","8.2810000000002e-05","0.00111556000000002","0.00332928999999986","0.0126337599999998","0.0195160899999999","0.02785561","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",106,"5/10/2016","10:14:47 AM",33.1123,21.091,12.5316,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",690,23,0.513734004999999,"0.00022801000000001","0.0112572100000003","0.0309408100000001","0.0574560900000004","0.0559795600000005","0.02393209","8.10000000000061e-05","0.00014884","0.0830592400000009","0.13039321","0.0939422500000009","0.0178222500000004","0.0053289999999998","0.04524129","0.0477859599999994","0.00370880999999981","0.0353816100000001","0.13256881","0.14386849","0.0559795600000005","0.00132496000000003","0.0426422499999993","0.0126337599999998","0.0320410000000001","0.13927824","0.170321290000001","0.0848556900000008","0.00485809000000014","0.0249639999999998","0.0832322499999995","0.0763969599999994","0.0106502399999999","0.02301289","0.13039321","0.172806490000001","0.0848556900000008","0.00529984000000013","0.0119683599999998","0.0464833599999993","0.0354945599999999","0.00370880999999981","0.00720801000000018","0.0186595600000004","0.0112572100000003","0.00014884","0.0140422499999998","0.0230432399999999","0.0140422499999998","0.000750759999999908","0.00110889000000004","0.00298116000000007","0.00206116000000007","0.000750759999999908","9.60999999999926e-06","9.60999999999926e-06","0.00267288999999985","0.0106502399999999","0.0195160899999999","0.0178756899999998","0.00674040999999979","3.60000000000027e-05","0.00154449000000006","0.00110889000000004","0.000585640000000021","0.000334889999999999","0.00181475999999987","0.00946728999999977","0.0155251599999998","0.0230432399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",107,"5/10/2016","10:14:48 AM",33.1925,21.091,12.5862,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",700,23.3333333333333,0.534329594999999,"0.00298116000000007","0.00156025000000002","0.00265225000000008","0.0147136899999999","0.0342620100000001","0.0331240000000001","0.0100200099999999","0.00207936000000003","0.00446224000000009","0.0545689600000004","0.0939422499999999","0.0634536100000005","0.00622521000000014","0.0162817599999998","0.0714492900000003","0.0746382399999996","0.0133402499999998","0.0178222499999999","0.0957902499999999","0.10543009","0.0331240000000001","0.000331240000000008","0.0681732099999995","0.0278889999999999","0.0154753599999999","0.10150596","0.12823561","0.0560268900000004","0.00022801000000001","0.0451987600000001","0.11771761","0.109561","0.02490084","0.00942840999999986","0.0939422499999999","0.13039321","0.0560268900000004","0.000331240000000008","0.0268959999999999","0.0730080399999995","0.0590490000000002","0.0133402499999998","0.000918090000000027","0.00672400000000012","0.00265225000000008","0.00446224000000009","0.0299636099999999","0.0426009600000001","0.0299636099999999","0.00672399999999983","0.000453690000000004","0","8.46399999999977e-05","0.00672399999999983","0.00332929000000006","0.00332929000000006","0.0112996899999998","0.02490084","0.0377524900000001","0.03545689","0.0186868899999998","0.00236196000000004","0.000234089999999996","0.000453690000000004","0.000924160000000012","0.00531441000000009","0.00944783999999982","0.0230736099999998","0.0321126399999999","0.0426009600000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",108,"5/10/2016","10:14:49 AM",33.362,21.091,12.7015,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",710,23.6666666666667,0.531802785,"0.0132940899999999","0.0288660100000001","0.0239630399999999","0.00407043999999984","3.60000000000027e-05","0.00487204000000011","0.00444889000000012","0.000231040000000003","0.0258888099999999","0.0331604100000001","0.0139948900000003","0.0365574400000001","0.0186595600000004","0.0013249599999999","0.0590004099999994","0.14638276","0.150932249999999","0.0532686399999993","0.000331240000000008","0.0377136400000001","0.0438483600000002","0.00444889000000012","0.0178222499999999","0.141676959999999","0.0796932899999996","8.2810000000002e-05","0.0413308900000002","0.0589518400000004","0.0147379600000003","0.0100400399999998","0.10751841","0.210130559999999","0.199183689999999","0.0745836099999997","0.000331240000000008","0.0365574400000001","0.0604176400000004","0.0147379600000003","0.00942840999999986","0.0780084899999996","0.148610249999999","0.12837889","0.0532686399999993","0.00722499999999984","0.00110888999999992","0.00407043999999984","0.0331604100000001","0.0831745599999996","0.10349089","0.0831745599999996","0.0389272899999994","0.0186595599999999","0.0132940899999999","0.0155002499999998","0.0389272899999994","0.029929","0.029929","0.0491065599999994","0.0745836099999997","0.0958521599999998","0.0921729599999997","0.0635039999999994","0.02686321","0.0170563599999998","0.0186595599999999","0.0212284899999999","0.0354192400000001","0.0451562499999994","0.0713958399999995","0.0867302499999996","0.10349089","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",109,"5/10/2016","10:14:50 AM",33.4735,21.091,12.7774,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",720,24,0.499163945,"0.00576081000000011","0.0365574400000001","0.0604176400000004","0.0532224900000003","0.0195160899999999","0.00488601000000007","3.72099999999999e-05","8.46399999999977e-05","0.00829921000000015","0.0560742400000003","0.0665640000000005","0.00179776000000006","0.0132940899999999","0.00368449000000008","0.0126112899999999","0.10163344","0.210222250000001","0.21566736","0.0940648899999996","0.00332929000000006","0.0139948899999999","0.0178222499999999","8.46399999999977e-05","0.0438483600000002","0.204575289999999","0.12830724","0.00446224000000009","0.0162307599999999","0.02785561","0.00207025000000005","0.03101121","0.16305444","0.28547649","0.27269284","0.121801","0.00885481000000018","0.0132940899999999","0.0288660100000001","0.00207025000000005","0.029929","0.12616704","0.212889959999999","0.18852964","0.0940648899999996","0.0258888099999999","0.0119246399999999","0.0195160899999999","0.0665640000000005","0.13271449","0.15808576","0.13271449","0.0746382399999996","0.0451562500000001","0.0365574400000001","0.0401601600000001","0.0746382399999996","0.0619512100000004","0.0619512100000004","0.0885062499999997","0.121801","0.14861025","0.14402025","0.10751841","0.0575040400000003","0.0426422500000001","0.0451562500000001","0.0491065600000002","0.0697488100000005","0.0831745599999996","0.11771761","0.13719616","0.15808576","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",110,"5/10/2016","10:14:51 AM",33.5404,21.091,12.8229,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",730,24.3333333333333,0.44468146,"0.00207025000000005","0.0147379600000003","0.0560268900000004","0.0848556900000008","0.0762864400000006","0.03429904","0.0133171600000002","0.00266256000000006","0.00299209000000005","0.0186595600000004","0.0796932900000006","0.0921122500000009","9.60999999999926e-06","0.00487203999999986","0.000231040000000003","0.02490084","0.13271449","0.254016000000001","0.25999801","0.12404484","0.0106502400000002","0.00529983999999987","0.00774399999999986","0.00299209000000005","0.0649740100000005","0.24780484","0.162973690000001","0.0126112900000003","0.00670760999999987","0.0147379599999999","0","0.0491065600000002","0.201870490000001","0.336168040000001","0.32228329","0.155630250000001","0.0194881600000004","0.00487203999999986","0.0154753599999999","0","0.0477422500000003","0.16056049","0.25694761","0.230112090000001","0.12404484","0.0426009600000001","0.02393209","0.03429904","0.0921122500000009","0.167936040000001","0.196337610000001","0.167936040000001","0.10156969","0.0665640000000005","0.0560268900000004","0.0604668100000003","0.10156969","0.0866713600000008","0.0866713600000008","0.117649","0.155630250000001","0.185761000000001","0.180625000000001","0.13942756","0.0813960900000007","0.0635040000000003","0.0665640000000005","0.0713424100000005","0.0958521600000009","0.11148921","0.15100996","0.172972810000001","0.196337610000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",111,"5/10/2016","10:14:52 AM",33.4869,21.091,12.7865,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",740,24.6666666666667,0.397357335,"0.00132496000000003","8.2810000000002e-05","0.00722500000000015","0.0401200900000001","0.0649740100000005","0.0575040400000003","0.0221414399999999","0.0062410000000001","0.000231040000000003","0.000334889999999999","0.0100400400000002","0.0604668100000003","0.0713424100000005","0.00110889000000004","0.0112784399999999","0.00266256000000006","0.0147379599999999","0.10751841","0.218649760000001","0.22420225","0.0997296399999996","0.00446224000000009","0.0119246399999999","0.0154753599999999","0.000334889999999999","0.0477422500000003","0.212889959999999","0.13490929","0.00576081000000011","0.0139948899999999","0.02490084","0.00132496000000003","0.03429904","0.17048641","0.29528356","0.28227969","0.12823561","0.0106502400000002","0.0112784399999999","0.02585664","0.00132496000000003","0.0331604100000001","0.13271449","0.22137025","0.196514890000001","0.0997296399999996","0.0289","0.0139948899999999","0.0221414399999999","0.0713424100000005","0.13942756","0.165404890000001","0.13942756","0.0796932899999996","0.0491065600000002","0.0401200900000001","0.0438902500000001","0.0796932899999996","0.0665640000000005","0.0665640000000005","0.0940035599999997","0.12823561","0.15570916","0.15100996","0.113569","0.0619512100000004","0.0464833600000001","0.0491065600000002","0.0532224900000003","0.0746382400000005","0.0885062499999997","0.12404484","0.14402025","0.165404890000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",112,"5/10/2016","10:14:53 AM",33.3977,21.091,12.7258,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",750,25,0.383519409999999,"0.00368449000000008","0.00942841000000021","0.00266256000000006","0.00059049000000001","0.0194881599999999","0.0377136400000001","0.03207681","0.00776160999999982","0.000334889999999999","0.00207025000000005","0.00179776000000006","0.00156025000000002","0.03429904","0.0426009600000001","0.00883600000000022","0.02785561","0.0126112900000003","0.00368448999999986","0.0713958399999995","0.16556761","0.170403839999999","0.0650760099999994","3.72099999999999e-05","0.0288660100000001","0.0342620100000001","0.00179776000000006","0.02490084","0.160560489999999","0.0940035599999997","0.000231040000000003","0.0320410000000001","0.0477422500000003","0.00942841000000021","0.0155002499999998","0.12404484","0.232999289999999","0.221464359999999","0.0884467599999998","0.00180625000000004","0.02785561","0.0490622500000003","0.00942841000000021","0.0147379599999999","0.0921729599999997","0.167936039999999","0.14638276","0.0650760099999994","0.0119464899999998","0.00331775999999988","0.00776160999999982","0.0426009600000001","0.0977812899999997","0.119716","0.0977812899999997","0.0491065599999994","0.0258888099999999","0.0194881599999999","0.0221414399999999","0.0491065599999994","0.0389272900000001","0.0389272900000001","0.0604668099999995","0.0884467599999998","0.11148921","0.10751841","0.0763416899999995","0.0354192400000001","0.0239940099999999","0.0258888099999999","0.0289","0.0451562500000001","0.0560742399999994","0.0849722499999995","0.10163344","0.119716","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",113,"5/10/2016","10:14:54 AM",33.2728,21.091,12.6408,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",760,25.3333333333333,0.391847974999999,"0.00722499999999984","0.0212284899999999","0.0331604100000001","0.0186595599999999","0.00368448999999986","0.00298116000000007","0.0119246400000003","0.00885481000000018","9.60999999999926e-06","0.00444888999999988","0.0170302499999999","0.0162307599999999","0.00207024999999989","0.0100400400000002","0.0147379600000003","0.0320410000000001","0.0634536099999996","0.0389272900000001","0.00059049000000001","0.03319684","0.103619610000001","0.10745284","0.0289340099999999","0.00622520999999986","0.0649740099999996","0.0729540099999996","0.0162307599999999","0.00529984000000013","0.0996664899999998","0.0491065600000002","0.00487203999999986","0.0696959999999997","0.0921122499999998","0.0331604100000001","0.00156025000000002","0.0713958400000004","0.15816529","0.14868736","0.0451137600000003","0.00180624999999989","0.0634536099999996","0.0939422499999999","0.0331604100000001","0.00132496000000003","0.0477859600000002","0.10549504","0.0885657600000006","0.0289340099999999","0.00059049000000001","0.000750760000000005","9.60999999999926e-06","0.0147379600000003","0.0518472900000002","0.0681210000000005","0.0518472900000002","0.0186595599999999","0.00576081000000011","0.00298116000000007","0.00407044000000007","0.0186595599999999","0.0126112900000003","0.0126112900000003","0.0258888099999999","0.0451137600000003","0.0619512100000004","0.0590004100000003","0.03659569","0.0106502400000002","0.00488601000000007","0.00576081000000011","0.00722500000000015","0.0162562500000003","0.0230432399999999","0.0426422500000001","0.0546624400000002","0.0681210000000005","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",114,"5/10/2016","10:14:55 AM",33.1658,21.091,12.568,65,"AR-378_RB1_2016-05-10_R_T3_final.csv",770,25.6666666666667,0.400392009999999,"0.00529984000000013","0.02490084","0.0477422500000003","0.0649740100000005","0.0438483600000002","0.0178222499999999","0.000331240000000008","0.00132496000000003","0.000453690000000004","0.00485809000000014","0.01946025","0.0413308900000002","0.0400800400000002","0.0139948899999999","0.000750760000000005","0.00236196000000004","0.0634032400000006","0.10543009","0.0729540100000006","0.00942841000000021","0.0119683599999998","0.0620508100000002","0.0650249999999995","0.00946728999999977","0.02301289","0.10738729","0.11758041","0.0400800400000002","0","0.0590004099999994","0.0221414399999999","0.02033476","0.11343424","0.14160169","0.0649740100000005","0.00110889000000004","0.03779136","0.10556001","0.0978438399999996","0.0194881599999999","0.0132940899999999","0.10543009","0.14386849","0.0649740100000005","0.00132496000000003","0.0212576399999998","0.0635039999999994","0.0505350400000001","0.00946728999999977","0.00235225000000006","0.0100400400000002","0.00485809000000014","0.00236196000000004","0.0239940099999999","0.0354192400000001","0.0239940099999999","0.00407043999999984","9.60999999999926e-06","0.000331240000000008","8.10000000000061e-05","0.00407043999999984","0.00156025000000002","0.00156025000000002","0.00776160999999982","0.0194881599999999","0.03101121","0.0289340099999999","0.0140422499999998","0.000924160000000012","8.41000000000201e-06","9.60999999999926e-06","0.00014884","0.00299209000000005","0.00624099999999982","0.0178756899999998","0.0259209999999999","0.0354192400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",119,"5/10/2016","10:15:00 AM",33.3263,21.091,12.6772,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",780,26,0.35858458,"0.0119246399999999","0.0013249599999999","0.00236196000000004","0.0119464900000002","0.0212284900000004","0.0100400400000002","0.00059049000000001","0.00828099999999987","0.02119936","0.0170302499999999","0.00156024999999988","0.000918090000000027","0.00885481000000018","0.0082810000000002","8.2810000000002e-05","0.0186595599999999","0.02490084","0.0203347600000005","0.0464402500000002","0.0258888100000005","0.000146409999999962","0.0477859599999994","0.12837889","0.132641639999999","0.0426422499999993","0.00180625000000004","0.0477422500000003","0.0546156900000003","0.0082810000000002","0.0119246399999999","0.123974409999999","0.0665639999999995","0.00111556000000002","0.0518017600000003","0.0713424100000005","0.0212284900000004","0.00576080999999984","0.0921729599999997","0.188442809999999","0.178083999999999","0.0619014399999996","3.72099999999999e-05","0.0464402500000002","0.0729540100000006","0.0212284900000004","0.00529983999999987","0.0650249999999995","0.130465439999999","0.111556","0.0426422499999993","0.00368448999999986","8.09999999999742e-05","0.00156024999999988","0.02490084","0.0697488099999995","0.0884467599999998","0.0697488099999995","0.0299289999999994","0.0126112899999999","0.00828099999999987","0.0100400399999998","0.0299289999999994","0.02211169","0.02211169","0.0389272899999994","0.0619014399999996","0.0813960899999997","0.0780084899999996","0.0518472899999994","0.0194881599999999","0.0112996899999998","0.0126112899999999","0.0147379599999999","0.02686321","0.0354192399999994","0.0590004099999994","0.0730080399999995","0.0884467599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",120,"5/10/2016","10:15:01 AM",33.3575,21.091,12.6984,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",790,26.3333333333333,0.294892805,"0.000449440000000014","0.01700416","0.00331775999999988","0.000750760000000005","0.00776161000000013","0.0155002500000003","0.0062410000000001","9.60999999999926e-06","0.0125888399999999","0.0278222400000001","0.02301289","0.00368448999999986","8.2810000000002e-05","0.00531441000000009","0.00487204000000011","0.000146410000000005","0.02490084","0.0320410000000001","0.0147379600000003","0.0377524900000001","0.0195160900000004","0.00110888999999992","0.0575040399999995","0.14402025","0.148533159999999","0.0518472899999994","0.000453690000000004","0.0389272900000001","0.0451562500000001","0.00487204000000011","0.01700416","0.139352889999999","0.0779526399999997","0.00014884","0.0426009600000001","0.0604668100000003","0.0155002500000003","0.00942840999999986","0.10549504","0.207298089999999","0.196426239999999","0.0728999999999998","0.00022801000000001","0.0377524900000001","0.0619512100000004","0.0155002500000003","0.00883599999999989","0.0762864399999996","0.146229759999999","0.12616704","0.0518472899999994","0.00670760999999987","0.000912039999999933","0.00368448999999986","0.0320410000000001","0.0813960899999997","0.10150596","0.0813960899999997","0.0377136399999995","0.0178222499999999","0.0125888399999999","0.0147379599999999","0.0377136399999995","0.0288660100000001","0.0288660100000001","0.0477422499999995","0.0728999999999998","0.0939422499999999","0.0903002499999997","0.0619512099999995","0.02585664","0.0162562499999999","0.0178222499999999","0.02033476","0.0342620100000001","0.0438483599999995","0.0697488099999995","0.0849139599999997","0.10150596","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",121,"5/10/2016","10:15:02 AM",33.3575,21.091,12.6984,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",800,26.6666666666667,0.23577195,"0","0.000449440000000014","0.01700416","0.00331775999999988","0.000750760000000005","0.00776161000000013","0.0155002500000003","0.0062410000000001","9.60999999999926e-06","0.0125888399999999","0.0278222400000001","0.02301289","0.00368448999999986","8.2810000000002e-05","0.00531441000000009","0.00487204000000011","0.000146410000000005","0.02490084","0.0320410000000001","0.0147379600000003","0.0377524900000001","0.0195160900000004","0.00110888999999992","0.0575040399999995","0.14402025","0.148533159999999","0.0518472899999994","0.000453690000000004","0.0389272900000001","0.0451562500000001","0.00487204000000011","0.01700416","0.139352889999999","0.0779526399999997","0.00014884","0.0426009600000001","0.0604668100000003","0.0155002500000003","0.00942840999999986","0.10549504","0.207298089999999","0.196426239999999","0.0728999999999998","0.00022801000000001","0.0377524900000001","0.0619512100000004","0.0155002500000003","0.00883599999999989","0.0762864399999996","0.146229759999999","0.12616704","0.0518472899999994","0.00670760999999987","0.000912039999999933","0.00368448999999986","0.0320410000000001","0.0813960899999997","0.10150596","0.0813960899999997","0.0377136399999995","0.0178222499999999","0.0125888399999999","0.0147379599999999","0.0377136399999995","0.0288660100000001","0.0288660100000001","0.0477422499999995","0.0728999999999998","0.0939422499999999","0.0903002499999997","0.0619512099999995","0.02585664","0.0162562499999999","0.0178222499999999","0.02033476","0.0342620100000001","0.0438483599999995","0.0697488099999995","0.0849139599999997","0.10150596","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",122,"5/10/2016","10:15:03 AM",33.3263,21.091,12.6772,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",810,27,0.203581145,"0.000449440000000014","0.000449440000000014","0","0.0119246399999999","0.0013249599999999","0.00236196000000004","0.0119464900000002","0.0212284900000004","0.0100400400000002","0.00059049000000001","0.00828099999999987","0.02119936","0.0170302499999999","0.00156024999999988","0.000918090000000027","0.00885481000000018","0.0082810000000002","8.2810000000002e-05","0.0186595599999999","0.02490084","0.0203347600000005","0.0464402500000002","0.0258888100000005","0.000146409999999962","0.0477859599999994","0.12837889","0.132641639999999","0.0426422499999993","0.00180625000000004","0.0477422500000003","0.0546156900000003","0.0082810000000002","0.0119246399999999","0.123974409999999","0.0665639999999995","0.00111556000000002","0.0518017600000003","0.0713424100000005","0.0212284900000004","0.00576080999999984","0.0921729599999997","0.188442809999999","0.178083999999999","0.0619014399999996","3.72099999999999e-05","0.0464402500000002","0.0729540100000006","0.0212284900000004","0.00529983999999987","0.0650249999999995","0.130465439999999","0.111556","0.0426422499999993","0.00368448999999986","8.09999999999742e-05","0.00156024999999988","0.02490084","0.0697488099999995","0.0884467599999998","0.0697488099999995","0.0299289999999994","0.0126112899999999","0.00828099999999987","0.0100400399999998","0.0299289999999994","0.02211169","0.02211169","0.0389272899999994","0.0619014399999996","0.0813960899999997","0.0780084899999996","0.0518472899999994","0.0194881599999999","0.0112996899999998","0.0126112899999999","0.0147379599999999","0.02686321","0.0354192399999994","0.0590004099999994","0.0730080399999995","0.0884467599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-378_RB1_2016-05-10_R_T3",123,"5/10/2016","10:15:04 AM",33.3263,21.091,12.6772,NA,"AR-378_RB1_2016-05-10_R_T3_final.csv",820,27.3333333333333,0.195750185,"0","0.000449440000000014","0.000449440000000014","0","0.0119246399999999","0.0013249599999999","0.00236196000000004","0.0119464900000002","0.0212284900000004","0.0100400400000002","0.00059049000000001","0.00828099999999987","0.02119936","0.0170302499999999","0.00156024999999988","0.000918090000000027","0.00885481000000018","0.0082810000000002","8.2810000000002e-05","0.0186595599999999","0.02490084","0.0203347600000005","0.0464402500000002","0.0258888100000005","0.000146409999999962","0.0477859599999994","0.12837889","0.132641639999999","0.0426422499999993","0.00180625000000004","0.0477422500000003","0.0546156900000003","0.0082810000000002","0.0119246399999999","0.123974409999999","0.0665639999999995","0.00111556000000002","0.0518017600000003","0.0713424100000005","0.0212284900000004","0.00576080999999984","0.0921729599999997","0.188442809999999","0.178083999999999","0.0619014399999996","3.72099999999999e-05","0.0464402500000002","0.0729540100000006","0.0212284900000004","0.00529983999999987","0.0650249999999995","0.130465439999999","0.111556","0.0426422499999993","0.00368448999999986","8.09999999999742e-05","0.00156024999999988","0.02490084","0.0697488099999995","0.0884467599999998","0.0697488099999995","0.0299289999999994","0.0126112899999999","0.00828099999999987","0.0100400399999998","0.0299289999999994","0.02211169","0.02211169","0.0389272899999994","0.0619014399999996","0.0813960899999997","0.0780084899999996","0.0518472899999994","0.0194881599999999","0.0112996899999998","0.0126112899999999","0.0147379599999999","0.02686321","0.0354192399999994","0.0590004099999994","0.0730080399999995","0.0884467599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA"
