"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.63157894736842","semivar5.26315789473684","semivar7.89473684210526","semivar10.5263157894737","semivar13.1578947368421","semivar15.7894736842105","semivar18.4210526315789","semivar21.0526315789474","semivar23.6842105263158","semivar26.3157894736842","semivar28.9473684210526","semivar31.5789473684211","semivar34.2105263157895","semivar36.8421052631579","semivar39.4736842105263","semivar42.1052631578947","semivar44.7368421052632","semivar47.3684210526316","semivar50","semivar52.6315789473684","semivar55.2631578947368","semivar57.8947368421053","semivar60.5263157894737","semivar63.1578947368421","semivar65.7894736842105","semivar68.4210526315789","semivar71.0526315789474","semivar73.6842105263158","semivar76.3157894736842","semivar78.9473684210526","semivar81.5789473684211","semivar84.2105263157895","semivar86.8421052631579","semivar89.4736842105263","semivar92.1052631578947","semivar94.7368421052632","semivar97.3684210526316","semivar100","semivar102.631578947368","semivar105.263157894737","semivar107.894736842105","semivar110.526315789474","semivar113.157894736842","semivar115.789473684211","semivar118.421052631579","semivar121.052631578947","semivar123.684210526316","semivar126.315789473684","semivar128.947368421053","semivar131.578947368421","semivar134.210526315789","semivar136.842105263158","semivar139.473684210526","semivar142.105263157895","semivar144.736842105263","semivar147.368421052632","semivar150","semivar152.631578947368","semivar155.263157894737","semivar157.894736842105","semivar160.526315789474","semivar163.157894736842","semivar165.789473684211","semivar168.421052631579","semivar171.052631578947","semivar173.684210526316","semivar176.315789473684","semivar178.947368421053","semivar181.578947368421","semivar184.210526315789","semivar186.842105263158","semivar189.473684210526","semivar192.105263157895","semivar194.736842105263","semivar197.368421052632","semivar200","semivar202.631578947368","semivar205.263157894737","semivar207.894736842105","semivar210.526315789474","semivar213.157894736842","semivar215.789473684211","semivar218.421052631579","semivar221.052631578947","semivar223.684210526316","semivar226.315789473684","semivar228.947368421053","semivar231.578947368421","semivar234.210526315789","semivar236.842105263158","semivar239.473684210526","semivar242.105263157895","semivar244.736842105263","semivar247.368421052632","semivar250","semivar252.631578947368","semivar255.263157894737","semivar257.894736842105","semivar260.526315789474","semivar263.157894736842","semivar265.789473684211","semivar268.421052631579","semivar271.052631578947","semivar273.684210526316","semivar276.315789473684","semivar278.947368421053","semivar281.578947368421","semivar284.210526315789","semivar286.842105263158","semivar289.473684210526","semivar292.105263157895","semivar294.736842105263","semivar297.368421052632","semivar300"
"AR-345_TITAN_2015-10-15_R_T3",142,"10/15/2015","9:13:24 AM",42.9344,23.966,19.2151,65,"AR-345_TITAN_2015-10-15_R_T3_final.csv",960,25.4867256637168,0.0578847750000022,"0","0.00014884","0","0.00131044000000007","0.00330625000000011","0.00401956000000018","0.00364816000000016","0.00330625000000011","3.60000000000027e-05","8.41000000000201e-06","0.000449440000000014","0.000745290000000018","0.00110889000000004","0.000146410000000005","0","0.000734410000000043","0.000585640000000021","0.000734410000000043","8.2810000000002e-05","0.00401956000000018","0.00364816000000016","0.0026419600000001","0.000449440000000014","0.00155236000000004","0.00110889000000004","0.000327610000000016","0.00131044000000007","0.00110224000000005","0.000327610000000016","0.00091204000000004","0.000231040000000003","0.00110889000000004","0.00022801000000001","0.00401956000000018","0.00091204000000004","0.00131044000000007","0.00935089000000039","0.00616225000000028","0.000734410000000043","0.00110889000000004","0.00617795999999969","0.000918090000000027","8.41000000000201e-06","0.00364816000000016","0.00178929000000008","0.00022801000000001","0.00014884","0.00131769000000005","0.0026419600000001","0.000585640000000021","0.000918090000000027","0.00235225000000006","0.000449440000000014","3.72099999999999e-05","0.000745290000000018","0.00403225000000016","9.00000000000068e-06","0.00131044000000007","0.000327610000000016","3.72099999999999e-05","0.00235225000000006","0.00403225000000016","0.00206116000000007","0.00155236000000004","0.00022801000000001","0.000146410000000005","0.000445210000000024","0.00110889000000004","0.0105884099999996","0.0026419600000001","0.00366025000000013","0.00571535999999968","0.00442225000000018","0.000745290000000018","0.00206116000000007","0.00179776000000006","0.00131769000000005","0.00179776000000006","0.000449440000000014","0","0.000327610000000016","0.00131769000000005","0.00206116000000007","0.00330625000000011","0.00330625000000011","0.00131769000000005","0.000918090000000027","3.72099999999999e-05","3.60000000000027e-05","0","0.00131769000000005","0.000585640000000021","0.000918090000000027","0.00131044000000007","8.2810000000002e-05","0.00179776000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",149,"10/15/2015","9:13:31 AM",42.9742,23.966,19.2422,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",970,25.7522123893805,0.0573232200000022,"0.000734410000000043","0.000734410000000043","0.00154449000000006","0.000734410000000043","8.2810000000002e-05","0.000924160000000012","0.00131769000000005","0.00110889000000004","0.000924160000000012","0.000445210000000024","0.000585640000000021","0.00233289000000011","0.00295936000000012","0.00364816000000016","0.000225000000000017","0.000734410000000043","0","8.41000000000201e-06","0","0.00131044000000007","0.00131769000000005","0.00110889000000004","0.00059049000000001","0.00233289000000011","0.00442225000000018","0.00364816000000016","0.00204304000000011","8.2810000000002e-05","3.72099999999999e-05","8.10000000000061e-05","9.60999999999926e-06","0.00178929000000008","0.00364816000000016","0.000144000000000011","0.00131769000000005","9.60999999999926e-06","8.2810000000002e-05","0.00484416000000017","0.0026419600000001","0","0.00364816000000016","0.0111724899999997","0.00329476000000014","0.000585640000000021","0.00110889000000004","0.000231040000000003","0.000144000000000011","0.00154449000000006","0.00401956000000018","0.00616225000000028","0.00263169000000013","0.00329476000000014","0.00571536000000022","0.00233289000000011","0.00110224000000005","0.00295936000000012","0.00820836000000036","0.000906010000000054","8.2810000000002e-05","8.10000000000061e-05","0.00110224000000005","0.00571536000000022","0.00820836000000036","0.00525625000000023","0.00442225000000018","0.000144000000000011","0.000225000000000017","3.60000000000027e-05","0.00364816000000016","0.0168999999999997","0.00616225000000028","0.00767376000000033","0.0105472899999997","0.0087609600000004","0.00295936000000012","0.00525625000000023","0.0048302500000002","0.00401956000000018","0.0048302500000002","0.00233289000000011","0.000734410000000043","8.10000000000061e-05","0.00401956000000018","0.00525625000000023","0.0071571600000003","0.0071571600000003","0.00401956000000018","0.00329476000000014","0.00110224000000005","0.000445210000000024","0.000734410000000043","0.00401956000000018","0.00263169000000013","0.00329476000000014","8.2810000000002e-05","0.000324000000000025","0.0048302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",150,"10/15/2015","9:13:32 AM",42.961,23.966,19.2332,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",980,26.0176991150443,0.053871470000002,"8.10000000000061e-05","0.000327610000000016","0.000327610000000016","0.000918090000000027","0.000327610000000016","0.000327610000000016","0.00155236000000004","0.00205209000000009","0.00178929000000008","0.00155236000000004","0.000146410000000005","0.000231040000000003","0.00154449000000006","0.00206116000000007","0.0026419600000001","3.60000000000027e-05","0.000327610000000016","8.10000000000061e-05","3.72099999999999e-05","8.10000000000061e-05","0.00073984000000003","0.00205209000000009","0.00178929000000008","0.00110889000000004","0.00154449000000006","0.00330625000000011","0.0026419600000001","0.00131044000000007","0.000327610000000016","0.00022801000000001","0","0.000146410000000005","0.00110889000000004","0.0026419600000001","9.00000000000068e-06","0.00205209000000009","0.000146410000000005","0.000327610000000016","0.00617796000000025","0.00364816000000016","8.10000000000061e-05","0.0026419600000001","0.0093508899999997","0.00234256000000009","0.000231040000000003","0.00178929000000008","0.000585640000000021","9.00000000000068e-06","0.000918090000000027","0.00295936000000012","0.0048302500000002","0.00178929000000008","0.00234256000000009","0.00443556000000015","0.00154449000000006","0.000585640000000021","0.00206116000000007","0.00665856000000027","0.000445210000000024","0.000327610000000016","0","0.000585640000000021","0.00443556000000015","0.00665856000000027","0.00403225000000016","0.00330625000000011","9.00000000000068e-06","3.60000000000027e-05","9.00000000000068e-06","0.0026419600000001","0.0146409999999997","0.0048302500000002","0.00617796000000025","0.00877968999999969","0.0071571600000003","0.00206116000000007","0.00403225000000016","0.00366025000000013","0.00295936000000012","0.00366025000000013","0.00154449000000006","0.000327610000000016","0","0.00295936000000012","0.00403225000000016","0.00571536000000022","0.00571536000000022","0.00295936000000012","0.00234256000000009","0.000585640000000021","0.000146410000000005","0.000327610000000016","0.00295936000000012","0.00178929000000008","0.00234256000000009","0.000327610000000016","8.10000000000061e-05","0.00366025000000013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",151,"10/15/2015","9:13:33 AM",42.9787,23.966,19.2453,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",990,26.283185840708,0.0490105750000018,"0.000146410000000005","9.60999999999926e-06","0.00091204000000004","0.00091204000000004","0.00179776000000006","0.00091204000000004","3.60000000000027e-05","0.000745290000000018","0.00110224000000005","0.00091204000000004","0.000745290000000018","0.000585640000000021","0.000745290000000018","0.0026419600000001","0.00330625000000011","0.00403225000000016","0.000327610000000016","0.00091204000000004","9.60999999999926e-06","3.60000000000027e-05","9.60999999999926e-06","0.00154449000000006","0.00110224000000005","0.00091204000000004","0.000449440000000014","0.0026419600000001","0.00484416000000017","0.00403225000000016","0.00233289000000011","3.60000000000027e-05","9.00000000000068e-06","0.000146410000000005","0","0.00206116000000007","0.00403225000000016","0.00022801000000001","0.00110224000000005","0","3.60000000000027e-05","0.00442225000000018","0.00233289000000011","9.60999999999926e-06","0.00403225000000016","0.0118374399999997","0.00366025000000013","0.000745290000000018","0.00091204000000004","0.000146410000000005","0.00022801000000001","0.00179776000000006","0.00442225000000018","0.00665856000000027","0.00295936000000012","0.00366025000000013","0.00619369000000021","0.0026419600000001","0.00131769000000005","0.00330625000000011","0.00877969000000036","0.00110224000000005","3.60000000000027e-05","0.000146410000000005","0.00131769000000005","0.00619369000000021","0.00877969000000036","0.00571536000000022","0.00484416000000017","0.00022801000000001","0.000327610000000016","8.2810000000002e-05","0.00403225000000016","0.0177156099999997","0.00665856000000027","0.00822649000000032","0.0111936399999997","0.00935089000000039","0.00330625000000011","0.00571536000000022","0.00527076000000019","0.00442225000000018","0.00527076000000019","0.0026419600000001","0.00091204000000004","0.000146410000000005","0.00442225000000018","0.00571536000000022","0.00769129000000029","0.00769129000000029","0.00442225000000018","0.00366025000000013","0.00131769000000005","0.000585640000000021","0.00091204000000004","0.00442225000000018","0.00295936000000012","0.00366025000000013","3.60000000000027e-05","0.000445210000000024","0.00527076000000019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",152,"10/15/2015","9:13:34 AM",43.0009,23.966,19.2604,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1000,26.5486725663717,0.0446735700000016,"0.00022801000000001","0.00073984000000003","0.000331240000000008","0.00205209000000009","0.00205209000000009","0.00330625000000011","0.00205209000000009","8.2810000000002e-05","0.00014884","0.000327610000000016","0.00022801000000001","0.00014884","0.00154449000000006","0.00179776000000006","0.00442225000000018","0.00527076000000019","0.00617796000000025","0.00110224000000005","0.00205209000000009","0.000331240000000008","0.000445210000000024","0.000331240000000008","0.00295936000000012","0.000327610000000016","0.00022801000000001","3.72099999999999e-05","0.00442225000000018","0.00717409000000026","0.00617796000000025","0.00401956000000018","8.2810000000002e-05","0.000146410000000005","0.00073984000000003","0.00022801000000001","0.00366025000000013","0.00617796000000025","0.00091204000000004","0.000327610000000016","0.00022801000000001","8.2810000000002e-05","0.0026419600000001","0.00110224000000005","0.000331240000000008","0.00617796000000025","0.0153512099999998","0.00571536000000022","0.00179776000000006","0.00022801000000001","9.00000000000068e-06","0.00091204000000004","0.00330625000000011","0.00665856000000027","0.00935089000000039","0.0048302500000002","0.00571536000000022","0.00879844000000031","0.00442225000000018","0.0026419600000001","0.00527076000000019","0.0118374400000005","0.00233289000000011","8.2810000000002e-05","0.00073984000000003","0.0026419600000001","0.00879844000000031","0.0118374400000005","0.00822649000000032","0.00717409000000026","0.00091204000000004","0.00110224000000005","0.000585640000000021","0.00617796000000025","0.0219632399999998","0.00935089000000039","0.0111936400000004","0.0146168099999997","0.0124992400000005","0.00527076000000019","0.00822649000000032","0.00769129000000029","0.00665856000000027","0.00769129000000029","0.00442225000000018","0.00205209000000009","0.00073984000000003","0.00665856000000027","0.00822649000000032","0.0105678400000004","0.0105678400000004","0.00665856000000027","0.00571536000000022","0.0026419600000001","0.00154449000000006","0.00205209000000009","0.00665856000000027","0.0048302500000002","0.00571536000000022","8.2810000000002e-05","0.00131044000000007","0.00769129000000029","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",153,"10/15/2015","9:13:35 AM",43.0188,23.966,19.2726,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1010,26.8141592920354,0.0387453300000015,"0.00014884","0.000745290000000018","0.00155236000000004","0.000924160000000012","0.00330625000000011","0.00330625000000011","0.00485809000000014","0.00330625000000011","0.000453690000000004","0","3.48100000000054e-05","8.41000000000201e-06","0","0.00265225000000008","0.00298116000000007","0.00619369000000021","0.00719104000000022","0.00824464000000028","0.00206116000000007","0.00330625000000011","0.000924160000000012","0.00110889000000004","0.000924160000000012","0.00443556000000015","3.48100000000054e-05","8.41000000000201e-06","3.72099999999999e-05","0.00619369000000021","0.0093896100000003","0.00824464000000028","0.00571536000000022","0.000453690000000004","0.00059049000000001","0.00155236000000004","0.000745290000000018","0.00528529000000016","0.00824464000000028","0.00179776000000006","3.48100000000054e-05","0.000745290000000018","0.000453690000000004","0.00153664000000008","0.000441000000000033","0.000924160000000012","0.00824464000000028","0.0185232099999997","0.00770884000000025","0.00298116000000007","8.41000000000201e-06","0.000231040000000003","0.00179776000000006","0.00485809000000014","0.00879844000000031","0.0118592100000004","0.00667489000000024","0.00770884000000025","0.0112360000000003","0.00619369000000021","0.00404496000000013","0.00719104000000022","0.0146410000000005","0.00366025000000013","0.000453690000000004","0.00155236000000004","0.00404496000000013","0.0112360000000003","0.0146410000000005","0.0105884100000004","0.0093896100000003","0.00179776000000006","0.00206116000000007","0.00132496000000003","0.00824464000000028","0.0257281599999997","0.0118592100000004","0.0139240000000005","0.0177156099999997","0.0153760000000006","0.00719104000000022","0.0105884100000004","0.00998001000000033","0.00879844000000031","0.00998001000000033","0.00619369000000021","0.00330625000000011","0.00155236000000004","0.00879844000000031","0.0105884100000004","0.0132250000000005","0.0132250000000005","0.00879844000000031","0.00770884000000025","0.00404496000000013","0.00265225000000008","0.00330625000000011","0.00879844000000031","0.00667489000000024","0.00770884000000025","0.000453690000000004","0.00234256000000009","0.00998001000000033","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",154,"10/15/2015","9:13:36 AM",42.9742,23.966,19.2422,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1020,27.0796460176991,0.0355093300000014,"0.000924160000000012","0.000331240000000008","9.60999999999926e-06","8.10000000000061e-05","0","0.000734410000000043","0.000734410000000043","0.00154449000000006","0.000734410000000043","8.2810000000002e-05","0.000924160000000012","0.00131769000000005","0.00110889000000004","0.000924160000000012","0.000445210000000024","0.000585640000000021","0.00233289000000011","0.00295936000000012","0.00364816000000016","0.000225000000000017","0.000734410000000043","0","8.41000000000201e-06","0","0.00131044000000007","0.00131769000000005","0.00110889000000004","0.00059049000000001","0.00233289000000011","0.00442225000000018","0.00364816000000016","0.00204304000000011","8.2810000000002e-05","3.72099999999999e-05","8.10000000000061e-05","9.60999999999926e-06","0.00178929000000008","0.00364816000000016","0.000144000000000011","0.00131769000000005","9.60999999999926e-06","8.2810000000002e-05","0.00484416000000017","0.0026419600000001","0","0.00364816000000016","0.0111724899999997","0.00329476000000014","0.000585640000000021","0.00110889000000004","0.000231040000000003","0.000144000000000011","0.00154449000000006","0.00401956000000018","0.00616225000000028","0.00263169000000013","0.00329476000000014","0.00571536000000022","0.00233289000000011","0.00110224000000005","0.00295936000000012","0.00820836000000036","0.000906010000000054","8.2810000000002e-05","8.10000000000061e-05","0.00110224000000005","0.00571536000000022","0.00820836000000036","0.00525625000000023","0.00442225000000018","0.000144000000000011","0.000225000000000017","3.60000000000027e-05","0.00364816000000016","0.0168999999999997","0.00616225000000028","0.00767376000000033","0.0105472899999997","0.0087609600000004","0.00295936000000012","0.00525625000000023","0.0048302500000002","0.00401956000000018","0.0048302500000002","0.00233289000000011","0.000734410000000043","8.10000000000061e-05","0.00401956000000018","0.00525625000000023","0.0071571600000003","0.0071571600000003","0.00401956000000018","0.00329476000000014","0.00110224000000005","0.000445210000000024","0.000734410000000043","0.00401956000000018","0.00263169000000013","0.00329476000000014","8.2810000000002e-05","0.000324000000000025","0.0048302500000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",155,"10/15/2015","9:13:37 AM",42.9387,23.966,19.218,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1030,27.3451327433628,0.0319397100000012,"0.000585640000000021","0.00298116000000007","0.00179776000000006","0.000745290000000018","0.000231040000000003","0.000585640000000021","8.41000000000201e-06","8.41000000000201e-06","0.00022801000000001","8.41000000000201e-06","0.00110889000000004","0.00298116000000007","0.00366025000000013","0.00330625000000011","0.00298116000000007","9.60999999999926e-06","0","0.000580810000000033","0.00091204000000004","0.00131044000000007","8.46399999999977e-05","8.41000000000201e-06","0.000585640000000021","0.000453690000000004","0.000585640000000021","0.000144000000000011","0.00366025000000013","0.00330625000000011","0.00235225000000006","0.000580810000000033","0.00178929000000008","0.00131044000000007","0.000441000000000033","0.00110889000000004","0.000918090000000027","0.000231040000000003","0.000745290000000018","0.000327610000000016","0.00131044000000007","0.00014884","0.00366025000000013","0.000745290000000018","0.00110889000000004","0.00879844000000031","0.00571536000000022","0.000585640000000021","0.00131044000000007","0.00664224999999973","0.00110224000000005","0","0.00330625000000011","0.00155236000000004","0.00014884","0.00022801000000001","0.00153664000000008","0.00294849000000015","0.000734410000000043","0.00110224000000005","0.0026419600000001","0.000580810000000033","8.10000000000061e-05","0.00091204000000004","0.00440896000000021","3.48100000000054e-05","0.00110889000000004","0.000231040000000003","8.10000000000061e-05","0.0026419600000001","0.00440896000000021","0.00233289000000011","0.00178929000000008","0.00014884","8.46399999999977e-05","0.000331240000000008","0.00131044000000007","0.0111936399999997","0.00294849000000015","0.00401956000000018","0.00616224999999972","0.00481636000000023","0.00091204000000004","0.00233289000000011","0.00205209000000009","0.00153664000000008","0.00205209000000009","0.000580810000000033","8.41000000000201e-06","0.000231040000000003","0.00153664000000008","0.00233289000000011","0.00364816000000016","0.00364816000000016","0.00153664000000008","0.00110224000000005","8.10000000000061e-05","9.60999999999926e-06","8.41000000000201e-06","0.00153664000000008","0.000734410000000043","0.00110224000000005","0.00110889000000004","3.8439999999997e-05","0.00205209000000009","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",156,"10/15/2015","9:13:38 AM",42.912,23.966,19.1999,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1040,27.6106194690266,0.0292425650000011,"0.000327610000000016","0.00178929000000008","0.00528529000000016","0.00366025000000013","0.00206116000000007","0.00110889000000004","0.00178929000000008","0.000231040000000003","0.000231040000000003","9.00000000000068e-06","0.000231040000000003","0.0026419600000001","0.00528529000000016","0.00617796000000025","0.00571536000000022","0.00528529000000016","0.000449440000000014","0.000327610000000016","3.60000000000027e-05","0.000146410000000005","0.000327610000000016","0.000745290000000018","0.000231040000000003","0.00178929000000008","0.00155236000000004","0.00178929000000008","3.72099999999999e-05","0.00617796000000025","0.00571536000000022","0.00443556000000015","3.60000000000027e-05","0.000585640000000021","0.000327610000000016","8.41000000000201e-06","0.0026419600000001","0.00234256000000009","0.00110889000000004","0.00206116000000007","0","0.000327610000000016","0.000918090000000027","0.00617796000000025","0.00206116000000007","0.0026419600000001","0.0125216100000005","0.00877969000000036","0.00178929000000008","0.000327610000000016","0.00401955999999973","0.00022801000000001","0.000327610000000016","0.00571536000000022","0.00330625000000011","0.000918090000000027","9.00000000000068e-06","0.000445210000000024","0.00131044000000007","8.10000000000061e-05","0.00022801000000001","0.00110889000000004","3.60000000000027e-05","8.2810000000002e-05","0.000146410000000005","0.00233289000000011","0.00014884","0.0026419600000001","0.00110889000000004","8.2810000000002e-05","0.00110889000000004","0.00233289000000011","0.00091204000000004","0.000585640000000021","0.000918090000000027","0.000745290000000018","0.00131769000000005","0.000327610000000016","0.00769128999999967","0.00131044000000007","0.00205209000000009","0.00364815999999973","0.00263169000000013","0.000146410000000005","0.00091204000000004","0.00073984000000003","0.000445210000000024","0.00073984000000003","3.60000000000027e-05","0.000231040000000003","0.00110889000000004","0.000445210000000024","0.00091204000000004","0.00178929000000008","0.00178929000000008","0.000445210000000024","0.00022801000000001","8.2810000000002e-05","0.000449440000000014","0.000231040000000003","0.000445210000000024","8.10000000000061e-05","0.00022801000000001","0.0026419600000001","0.00059049000000001","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",157,"10/15/2015","9:13:39 AM",42.912,23.966,19.1999,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1050,27.8761061946903,0.0288505000000011,"0","0.000327610000000016","0.00178929000000008","0.00528529000000016","0.00366025000000013","0.00206116000000007","0.00110889000000004","0.00178929000000008","0.000231040000000003","0.000231040000000003","9.00000000000068e-06","0.000231040000000003","0.0026419600000001","0.00528529000000016","0.00617796000000025","0.00571536000000022","0.00528529000000016","0.000449440000000014","0.000327610000000016","3.60000000000027e-05","0.000146410000000005","0.000327610000000016","0.000745290000000018","0.000231040000000003","0.00178929000000008","0.00155236000000004","0.00178929000000008","3.72099999999999e-05","0.00617796000000025","0.00571536000000022","0.00443556000000015","3.60000000000027e-05","0.000585640000000021","0.000327610000000016","8.41000000000201e-06","0.0026419600000001","0.00234256000000009","0.00110889000000004","0.00206116000000007","0","0.000327610000000016","0.000918090000000027","0.00617796000000025","0.00206116000000007","0.0026419600000001","0.0125216100000005","0.00877969000000036","0.00178929000000008","0.000327610000000016","0.00401955999999973","0.00022801000000001","0.000327610000000016","0.00571536000000022","0.00330625000000011","0.000918090000000027","9.00000000000068e-06","0.000445210000000024","0.00131044000000007","8.10000000000061e-05","0.00022801000000001","0.00110889000000004","3.60000000000027e-05","8.2810000000002e-05","0.000146410000000005","0.00233289000000011","0.00014884","0.0026419600000001","0.00110889000000004","8.2810000000002e-05","0.00110889000000004","0.00233289000000011","0.00091204000000004","0.000585640000000021","0.000918090000000027","0.000745290000000018","0.00131769000000005","0.000327610000000016","0.00769128999999967","0.00131044000000007","0.00205209000000009","0.00364815999999973","0.00263169000000013","0.000146410000000005","0.00091204000000004","0.00073984000000003","0.000445210000000024","0.00073984000000003","3.60000000000027e-05","0.000231040000000003","0.00110889000000004","0.000445210000000024","0.00091204000000004","0.00178929000000008","0.00178929000000008","0.000445210000000024","0.00022801000000001","8.2810000000002e-05","0.000449440000000014","0.000231040000000003","0.000445210000000024","8.10000000000061e-05","0.00022801000000001","0.0026419600000001","0.00059049000000001","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",158,"10/15/2015","9:13:40 AM",42.9699,23.966,19.2393,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1060,28.141592920354,0.0297993700000011,"0.00155236000000004","0.00155236000000004","0.000453690000000004","8.41000000000201e-06","0.00110889000000004","0.000445210000000024","3.60000000000027e-05","3.72099999999999e-05","8.41000000000201e-06","0.000585640000000021","0.000585640000000021","0.00132496000000003","0.000585640000000021","0.000144000000000011","0.00110889000000004","0.00153664000000008","0.00131044000000007","0.00110889000000004","0.000331240000000008","0.000453690000000004","0.00206116000000007","0.00265225000000008","0.00330625000000011","0.000146410000000005","0.000585640000000021","8.41000000000201e-06","0","8.41000000000201e-06","0.00110889000000004","0.00153664000000008","0.00131044000000007","0.00073984000000003","0.00206116000000007","0.00404496000000013","0.00330625000000011","0.00178929000000008","0.000144000000000011","8.10000000000061e-05","3.72099999999999e-05","3.60000000000027e-05","0.00155236000000004","0.00330625000000011","8.2810000000002e-05","0.00153664000000008","3.60000000000027e-05","0.000144000000000011","0.00525625000000023","0.00294849000000015","8.41000000000201e-06","0.00330625000000011","0.0105678399999997","0.0029702500000001","0.000453690000000004","0.00131044000000007","0.000327610000000016","8.2810000000002e-05","0.00132496000000003","0.00366025000000013","0.00571536000000022","0.00234256000000009","0.0029702500000001","0.00528529000000016","0.00206116000000007","0.000918090000000027","0.00265225000000008","0.00769129000000029","0.00073984000000003","0.000144000000000011","3.72099999999999e-05","0.000918090000000027","0.00528529000000016","0.00769129000000029","0.00484416000000017","0.00404496000000013","8.2810000000002e-05","0.000146410000000005","9.60999999999926e-06","0.00330625000000011","0.0161544099999997","0.00571536000000022","0.00717409000000026","0.00996003999999967","0.00822649000000032","0.00265225000000008","0.00484416000000017","0.00443556000000015","0.00366025000000013","0.00443556000000015","0.00206116000000007","0.000585640000000021","3.72099999999999e-05","0.00366025000000013","0.00484416000000017","0.00667489000000024","0.00667489000000024","0.00366025000000013","0.0029702500000001","0.000918090000000027","0.000331240000000008","0.000585640000000021","0.00366025000000013","0.00234256000000009","0.0029702500000001","0.000144000000000011","0.00022801000000001","0.00443556000000015","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_TITAN_2015-10-15_R_T3",159,"10/15/2015","9:13:41 AM",43.0276,23.966,19.2785,NA,"AR-345_TITAN_2015-10-15_R_T3_final.csv",1070,28.4070796460177,0.027506980000001,"0.00153664000000008","0.00617796000000025","0.00617796000000025","0.00366025000000013","0.00131769000000005","3.48100000000054e-05","0.000327610000000016","0.00110224000000005","0.00205209000000009","0.00131769000000005","0.00401956000000018","0.00401956000000018","0.00571536000000022","0.00401956000000018","0.00073984000000003","3.48100000000054e-05","0","9.00000000000068e-06","3.48100000000054e-05","0.00329476000000014","0.00366025000000013","0.0071571600000003","0.00822649000000032","0.00935089000000039","0.00263169000000013","0.00401956000000018","0.00131769000000005","0.00153664000000008","0.00131769000000005","0.00525625000000023","0","9.00000000000068e-06","0.000144000000000011","0.0071571600000003","0.0105678400000004","0.00935089000000039","0.00664225000000031","0.00073984000000003","0.00091204000000004","0.00205209000000009","0.00110224000000005","0.00617796000000025","0.00935089000000039","0.00233289000000011","0","0.00110224000000005","0.00073984000000003","0.00110889000000004","0.00022801000000001","0.00131769000000005","0.00935089000000039","0.0201639999999998","0.00877969000000036","0.00366025000000013","9.00000000000068e-06","0.000445210000000024","0.00233289000000011","0.00571536000000022","0.00994009000000042","0.0131790400000006","0.00767376000000033","0.00877969000000036","0.0125216100000005","0.0071571600000003","0.0048302500000002","0.00822649000000032","0.0161036100000007","0.00440896000000021","0.00073984000000003","0.00205209000000009","0.0048302500000002","0.0125216100000005","0.0161036100000007","0.0118374400000005","0.0105678400000004","0.00233289000000011","0.00263169000000013","0.00178929000000008","0.00935089000000039","0.0276556899999999","0.0131790400000006","0.0153512100000006","0.0193209999999998","0.0168740100000007","0.00822649000000032","0.0118374400000005","0.0111936400000004","0.00994009000000042","0.0111936400000004","0.0071571600000003","0.00401956000000018","0.00205209000000009","0.00994009000000042","0.0118374400000005","0.0146168100000006","0.0146168100000006","0.00994009000000042","0.00877969000000036","0.0048302500000002","0.00329476000000014","0.00401956000000018","0.00994009000000042","0.00767376000000033","0.00877969000000036","0.00073984000000003","0.00294849000000015","0.0111936400000004","NA","NA","NA","NA","NA","NA","NA"
