"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.37078651685393","semivar6.74157303370786","semivar10.1123595505618","semivar13.4831460674157","semivar16.8539325842697","semivar20.2247191011236","semivar23.5955056179775","semivar26.9662921348315","semivar30.3370786516854","semivar33.7078651685393","semivar37.0786516853933","semivar40.4494382022472","semivar43.8202247191011","semivar47.1910112359551","semivar50.561797752809","semivar53.9325842696629","semivar57.3033707865169","semivar60.6741573033708","semivar64.0449438202247","semivar67.4157303370787","semivar70.7865168539326","semivar74.1573033707865","semivar77.5280898876404","semivar80.8988764044944","semivar84.2696629213483","semivar87.6404494382023","semivar91.0112359550562","semivar94.3820224719101","semivar97.752808988764","semivar101.123595505618","semivar104.494382022472","semivar107.865168539326","semivar111.23595505618","semivar114.606741573034","semivar117.977528089888","semivar121.348314606742","semivar124.719101123596","semivar128.089887640449","semivar131.460674157303","semivar134.831460674157","semivar138.202247191011","semivar141.573033707865","semivar144.943820224719","semivar148.314606741573","semivar151.685393258427","semivar155.056179775281","semivar158.426966292135","semivar161.797752808989","semivar165.168539325843","semivar168.539325842697","semivar171.910112359551","semivar175.280898876405","semivar178.651685393258","semivar182.022471910112","semivar185.393258426966","semivar188.76404494382","semivar192.134831460674","semivar195.505617977528","semivar198.876404494382","semivar202.247191011236","semivar205.61797752809","semivar208.988764044944","semivar212.359550561798","semivar215.730337078652","semivar219.101123595506","semivar222.47191011236","semivar225.842696629213","semivar229.213483146067","semivar232.584269662921","semivar235.955056179775","semivar239.325842696629","semivar242.696629213483","semivar246.067415730337","semivar249.438202247191","semivar252.808988764045","semivar256.179775280899","semivar259.550561797753","semivar262.921348314607","semivar266.292134831461","semivar269.662921348315","semivar273.033707865169","semivar276.404494382022","semivar279.775280898876","semivar283.14606741573","semivar286.516853932584","semivar289.887640449438","semivar293.258426966292","semivar296.629213483146","semivar300"
"AR-345_RB1_2016-04-21_R_T1",80,"4/21/2016","11:19:35 AM",41.8511,16.523,18.478,10,"AR-345_RB1_2016-04-21_R_T1_final.csv",620,21.1363636363636,0.280975070000002,"0.00616224999999972","0.036176039999999","0.0555073599999991","0.049952249999999","0.0256","0.00994008999999971","0.00876095999999973","0.00994008999999971","0.0131790399999997","0.00994008999999971","0.00568515999999975","0.0105472899999997","0.0176624099999998","0.00178928999999977","0.000327610000000016","0.00442224999999971","0.0071571599999997","0.0093508899999997","0.0124992399999997","0.0071571599999997","0.00525624999999971","0.00204303999999979","0.000739839999999837","0.00295935999999973","0.00442224999999971","0.00204303999999979","0","0.000580810000000033","0.000449440000000014","0.000146410000000005","9.00000000000068e-06","0.000912039999999826","0.00483024999999971","0.00131768999999979","0.00483024999999971","0.00665855999999969","0.00822648999999968","0.0124992399999997","0.00665855999999969","0.00233288999999977","0.000739839999999837","0.0015366399999998","0.00822648999999968","0.0184688099999999","0.00525624999999971","0.00401956000000018","0.0015366399999998","0.00204303999999979","0.00233288999999977","0.00233288999999977","0.00233288999999977","0.000739839999999837","0.0011088899999998","0.0011088899999998","0.00363608999999976","0.00616224999999972","0.00525624999999971","0.0131790399999997","0.00616224999999972","0.00442224999999971","0.00131768999999979","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",85,"4/21/2016","11:19:40 AM",41.9932,16.523,18.5747,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",630,21.4772727272727,0.303860570000002,"0.0093508899999997","0.000331240000000008","0.00874224999999978","0.0192932099999999","0.0160782399999998","0.00400689000000021","9.00000000000068e-06","9.60999999999926e-06","9.00000000000068e-06","0.000327610000000016","9.00000000000068e-06","0.000453690000000004","3.60000000000027e-05","0.00131044000000007","0.00295936000000012","0.0131790399999997","0.00091204000000004","0.000146410000000005","0","0.00022801000000001","0.000146410000000005","0.000585640000000021","0.00265225000000008","0.0048302500000002","0.00178929000000008","0.00091204000000004","0.00265225000000008","0.0093508899999997","0.0145926399999998","0.0139004099999997","0.0071571599999997","0.00877968999999969","0.00442225000000018","0.00073984000000003","0.00364816000000016","0.00073984000000003","0.00022801000000001","3.60000000000027e-05","0.00022801000000001","0.00022801000000001","0.00234256000000009","0.0048302500000002","0.00330625000000011","3.60000000000027e-05","0.00153664000000008","0.000585640000000021","0.02563201","0.00330625000000011","0.00265225000000008","0.00234256000000009","0.00234256000000009","0.00234256000000009","0.0048302500000002","0.00401956000000018","0.00401956000000018","0.00132496000000003","0.000331240000000008","0.000585640000000021","0.000327610000000016","0.000331240000000008","0.00091204000000004","0.00364816000000016","0.0124992399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",86,"4/21/2016","11:19:41 AM",42.0997,16.523,18.6471,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",640,21.8181818181818,0.287688395000002,"0.00524175999999975","0.0285948099999989","0.00820835999999972","0.000445210000000024","0.00442225000000018","0.00295936000000012","8.28099999999373e-05","0.00481635999999974","0.00570024999999972","0.00481635999999974","0.00294848999999976","0.00481635999999974","0.00877968999999969","0.00440895999999974","0.00131043999999981","0.0160782399999998","0.0350438399999989","0.0105267599999998","0.00714024999999974","0.00524175999999975","0.00328328999999976","0.00714024999999974","0.00933155999999975","0.0153512099999998","0.0201356099999999","0.0131560899999998","0.0105267599999998","0.0153512099999998","0.0285948099999989","0.037326239999999","0.0362140899999989","0.0246489999999989","0.0275892099999989","0.0192932099999999","0.00992015999999976","0.0176358399999999","0.00992015999999976","0.00765624999999975","0.00614655999999976","0.00328328999999976","0.00765624999999975","0.0145926399999998","0.0201356099999999","0.0168740099999998","0.00614655999999976","0.00110223999999982","0.00933155999999975","0.0540562499999991","0.0168740099999998","0.0153512099999998","0.0145926399999998","0.0145926399999998","0.0145926399999998","0.0201356099999999","0.0184416399999999","0.0184416399999999","0.0118374399999997","0.00820835999999972","0.00933155999999975","0.00294848999999976","0.00820835999999972","0.0105267599999998","0.0176358399999999","0.0339296399999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",87,"4/21/2016","11:19:42 AM",42.2285,16.523,18.7348,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",650,22.1590909090909,0.244597075000002,"0.00769129000000029","0.02563201","0.0659462399999992","0.03179089","0.00443556000000015","0.000449440000000014","0.00110889000000004","0.00937023999999965","0.0246804099999999","0.0266342399999999","0.0246804099999999","0.0201639999999998","0.0246804099999999","0.03290596","0.0237468099999999","0.0153512099999998","0.0460102500000004","0.0755700099999993","0.0362140900000002","0.02965284","0.02563201","0.0210249999999999","0.02965284","0.0339664900000001","0.0447745600000003","0.0527161600000006","0.0409657600000003","0.0362140900000002","0.0447745600000003","0.0659462399999992","0.0789048099999995","0.0772839999999993","0.0598780899999991","0.0644144399999991","0.0513475600000006","0.0350812900000002","0.0486202500000006","0.0350812900000002","0.0306950400000001","0.02758921","0.0210249999999999","0.0306950400000001","0.0434722500000003","0.0527161600000006","0.0473497600000004","0.02758921","0.0146168099999997","0.0339664900000001","0.10252804","0.0473497600000004","0.0447745600000003","0.0434722500000003","0.0434722500000003","0.0434722500000003","0.0527161600000006","0.0499522500000006","0.0499522500000006","0.0386122500000001","0.03179089","0.0339664900000001","0.0201639999999998","0.03179089","0.0362140900000002","0.0486202500000006","0.0739296099999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",88,"4/21/2016","11:19:43 AM",42.1529,16.523,18.6833,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",660,22.5,0.200113225000001,"0.00265225000000008","0.00131044000000007","0.0117939599999998","0.042148089999999","0.0160782399999998","0.00022801000000001","0.000918090000000027","0.000331240000000008","0.00205208999999977","0.0111513599999998","0.0124768899999998","0.0111513599999998","0.00819024999999976","0.0111513599999998","0.0168740099999998","0.0105267599999998","0.00524175999999975","0.0265690000000001","0.0499075599999991","0.0192654399999999","0.0145684899999998","0.0117939599999998","0.00874224999999978","0.0145684899999998","0.0176358399999999","0.02563201","0.0317196100000002","0.02277081","0.0192654399999999","0.02563201","0.042148089999999","0.0526243599999992","0.0513022499999991","0.037326239999999","0.040925289999999","0.0306600100000002","0.0184416399999999","0.0285610000000002","0.0184416399999999","0.0153016899999999","0.0131331599999999","0.00874224999999978","0.0153016899999999","0.024649","0.0317196100000002","0.02758921","0.0131331599999999","0.00481635999999974","0.0176358399999999","0.0721996899999995","0.02758921","0.02563201","0.024649","0.024649","0.024649","0.0317196100000002","0.0295840000000002","0.0295840000000002","0.0210249999999999","0.0160782399999998","0.0176358399999999","0.00819024999999976","0.0160782399999998","0.0192654399999999","0.0285610000000002","0.0485761599999991","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",89,"4/21/2016","11:19:44 AM",41.9398,16.523,18.5383,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",670,22.8409090909091,0.182772700000001,"0.0210249999999999","0.0386122500000001","0.0118374399999997","0.00132496000000003","0.00363608999999976","0.000331240000000008","0.0168740099999998","0.03073009","0.0266342399999999","0.00994009000000042","0.00155236000000004","0.00110889000000004","0.00155236000000004","0.0029702500000001","0.00155236000000004","0.00022801000000001","0.00179776000000006","0.00527076000000019","0.000324000000000025","0.00614655999999976","3.8439999999997e-05","0.00059049000000001","0.00132496000000003","0.00265225000000008","0.00059049000000001","0.00014884","0.00022801000000001","0.00109561000000007","3.48100000000054e-05","3.8439999999997e-05","0.00022801000000001","0.00363608999999976","0.00712335999999978","0.00664224999999973","0.00232323999999979","0.00328328999999976","0.000906010000000054","8.46399999999977e-05","0.000576000000000044","8.46399999999977e-05","0.000453690000000004","0.000924160000000012","0.00265225000000008","0.000453690000000004","0.000144000000000011","0.00109561000000007","0.000445210000000024","0.000924160000000012","0.00571536000000022","0.00014884","0.0153016899999999","0.000445210000000024","0.00022801000000001","0.000144000000000011","0.000144000000000011","0.000144000000000011","0.00109561000000007","0.000729000000000055","0.000729000000000055","0","0.000331240000000008","0.00014884","0.0029702500000001","0.000331240000000008","3.8439999999997e-05","0.000576000000000044","0.00568515999999975","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",90,"4/21/2016","11:19:45 AM",41.7845,16.523,18.4327,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",680,23.1818181818182,0.198787385000001,"0.0111513599999998","0.0628003599999993","0.0912644099999996","0.045967359999999","0.0201639999999998","0.00205209000000009","0.0153264399999998","0.0554602499999992","0.0789048099999995","0.0722534399999994","0.0421480900000005","0.0210249999999999","0.0192932099999999","0.0210249999999999","0.02563201","0.0210249999999999","0.0145684899999998","0.0219039999999999","0.0317552400000001","0.00767375999999971","0.00073984000000003","0.0124992399999997","0.0168740099999998","0.0201639999999998","0.0246804099999999","0.0168740099999998","0.0138768399999998","0.00819024999999976","0.00525624999999971","0.00994008999999971","0.0124992399999997","0.00819024999999976","0.00205209000000009","0.000449440000000014","0.000580810000000033","0.00329476000000014","0.00233289000000011","0.00570024999999972","0.0131790399999997","0.00665855999999969","0.0131790399999997","0.0161036099999998","0.0184959999999998","0.0246804099999999","0.0161036099999998","0.00876095999999973","0.00525624999999971","0.00714024999999974","0.0184959999999998","0.0328334400000002","0.0138768399999998","0.000327610000000016","0.00714024999999974","0.00819024999999976","0.00876095999999973","0.00876095999999973","0.00876095999999973","0.00525624999999971","0.00617795999999969","0.00617795999999969","0.0111513599999998","0.0153264399999998","0.0138768399999998","0.02563201","0.0153264399999998","0.0124992399999997","0.00665855999999969","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",91,"4/21/2016","11:19:46 AM",41.82,16.523,18.4568,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",690,23.5227272727273,0.235150750000002,"0.000580810000000033","0.00664224999999973","0.0513022499999991","0.0772839999999993","0.0362140899999989","0.0139004099999997","0.000449440000000014","0.00994008999999971","0.044689959999999","0.0659462399999992","0.0598780899999991","0.0328334400000002","0.0146168099999997","0.0131790399999997","0.0146168099999997","0.0184959999999998","0.0146168099999997","0.00933155999999975","0.0153512099999998","0.0237468099999999","0.0040322499999997","9.60999999999926e-06","0.00769128999999967","0.0111936399999997","0.0139004099999997","0.0176889999999998","0.0111936399999997","0.00877968999999969","0.00440895999999974","0.00234255999999974","0.00571535999999968","0.00769128999999967","0.00440895999999974","0.000449440000000014","8.41000000000201e-06","0","0.00110889000000004","0.000585640000000021","0.00264195999999974","0.00822648999999968","0.00330624999999971","0.00822648999999968","0.0105678399999997","0.0125216099999997","0.0176889999999998","0.0105678399999997","0.00483024999999971","0.00234255999999974","0.00364815999999973","0.0125216099999997","0.0246804099999999","0.00877968999999969","0.0017808400000001","0.00364815999999973","0.00440895999999974","0.00483024999999971","0.00483024999999971","0.00483024999999971","0.00234255999999974","0.00297024999999971","0.00297024999999971","0.00664224999999973","0.00994008999999971","0.00877968999999969","0.0184959999999998","0.00994008999999971","0.00769128999999967","0.00330624999999971","3.72099999999999e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",92,"4/21/2016","11:19:47 AM",41.9844,16.523,18.5687,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",700,23.8636363636364,0.259334330000002,"0.0125216099999997","0.0184959999999998","0.000924160000000012","0.0131331599999999","0.02758921","0.00614655999999976","3.60000000000027e-05","0.00822648999999968","0.00014884","0.00990024999999981","0.0209960099999999","0.0176358399999999","0.00480249000000027","8.10000000000061e-05","8.41000000000201e-06","8.10000000000061e-05","0.000580810000000033","8.10000000000061e-05","0.000234089999999996","0.000144000000000011","0.0017808400000001","0.00234256000000009","0.0118374399999997","0.000585640000000021","3.72099999999999e-05","3.60000000000027e-05","0.000445210000000024","3.72099999999999e-05","0.000331240000000008","0.00207025000000005","0.00403225000000016","0.00131769000000005","0.000585640000000021","0.00207025000000005","0.00822648999999968","0.0131790399999997","0.0125216099999997","0.00617795999999969","0.00769128999999967","0.00366025000000013","0.000449440000000014","0.00295936000000012","0.000449440000000014","8.2810000000002e-05","0","0.000445210000000024","8.2810000000002e-05","0.00179776000000006","0.00403225000000016","0.00265225000000008","0","0.00204304000000011","0.000331240000000008","0.0237468099999999","0.00265225000000008","0.00207025000000005","0.00179776000000006","0.00179776000000006","0.00179776000000006","0.00403225000000016","0.00329476000000014","0.00329476000000014","0.000924160000000012","0.00014884","0.000331240000000008","0.000580810000000033","0.00014884","0.000585640000000021","0.00295936000000012","0.0111936399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",93,"4/21/2016","11:19:48 AM",42.1707,16.523,18.6955,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",710,24.2045454545455,0.244896560000002,"0.0160782399999998","0.056977689999999","0.0690638399999993","0.0247118399999999","0.00014884","0.00154449000000006","0.00234256000000009","0.0145926399999998","0.0473062499999989","0.0193209999999998","0.000745290000000018","0.000327610000000016","3.60000000000027e-05","0.00330624999999971","0.0138768399999998","0.0153512099999998","0.0138768399999998","0.0105472899999997","0.0138768399999998","0.0201924099999998","0.0131790399999997","0.0071571599999997","0.0306950400000001","0.0555073599999991","0.0228009999999999","0.0176624099999998","0.0145926399999998","0.0111724899999997","0.0176624099999998","0.0210249999999999","0.02968729","0.0362140900000002","0.02660161","0.0228009999999999","0.02968729","0.0473062499999989","0.0583705599999992","0.056977689999999","0.0421891599999989","0.0460102499999989","0.0350812900000002","0.0219039999999999","0.0328334400000002","0.0219039999999999","0.0184688099999999","0.0160782399999998","0.0111724899999997","0.0184688099999999","0.02862864","0.0362140900000002","0.03179089","0.0160782399999998","0.00665855999999969","0.0210249999999999","0.0789048099999995","0.03179089","0.02968729","0.02862864","0.02862864","0.02862864","0.0362140900000002","0.0339296400000002","0.0339296400000002","0.0247118399999999","0.0193209999999998","0.0210249999999999","0.0105472899999997","0.0193209999999998","0.0228009999999999","0.0328334400000002","0.054102759999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",94,"4/21/2016","11:19:49 AM",42.2994,16.523,18.783,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",720,24.5454545454545,0.197955680000002,"0.00765625000000037","0.0459244900000006","0.10640644","0.122710090000001","0.0598780900000008","0.00994009000000042","0.00232324000000013","0.0184688100000008","0.0433888900000005","0.0930249999999998","0.0513022500000007","0.0131790400000006","0.00481636000000023","0.00664225000000031","0.0210249999999999","0.0421480900000005","0.0446899600000005","0.0421480900000005","0.0361760400000003","0.0421480900000005","0.0527161600000006","0.0409252900000004","0.0296184100000001","0.0690112900000013","0.10439361","0.0568822500000009","0.0485761600000007","0.0433888900000005","0.0373262400000004","0.0485761600000007","0.0540562500000008","0.067496040000001","0.0771728400000015","0.0628003600000011","0.0568822500000009","0.067496040000001","0.0930249999999998","0.10830681","0.10640644","0.0857904099999997","0.0912039999999998","0.0755150400000014","0.0554602500000009","0.0721996900000014","0.0554602500000009","0.0499075600000007","0.0459244900000006","0.0373262400000004","0.0499075600000007","0.0658948900000011","0.0771728400000015","0.0706496400000012","0.0459244900000006","0.0285948100000001","0.0540562500000008","0.135718560000001","0.0706496400000012","0.067496040000001","0.0658948900000011","0.0658948900000011","0.0658948900000011","0.0771728400000015","0.0738208900000015","0.0738208900000015","0.0598780900000008","0.0513022500000007","0.0540562500000008","0.0361760400000003","0.0513022500000007","0.0568822500000009","0.0721996900000014","0.10246401","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",95,"4/21/2016","11:19:50 AM",42.255,16.523,18.7528,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",730,24.8863636363636,0.168966210000001,"0.00091204000000004","0.00328329000000017","0.0338928100000003","0.0876159999999996","0.10246401","0.0460102500000004","0.0048302500000002","0.000324000000000025","0.0111724900000005","0.0317196100000002","0.0755150399999995","0.0385336900000003","0.0071571600000003","0.00153664000000008","0.00263169000000013","0.0131790399999997","0.0306600100000002","0.0328334400000002","0.0306600100000002","0.0256","0.0306600100000002","0.0397603600000003","0.0296184100000001","0.0201356099999999","0.0540562500000008","0.0857904099999997","0.0433888900000005","0.0361760400000003","0.0317196100000002","0.0265690000000001","0.0361760400000003","0.0409252900000004","0.0527161600000006","0.061305760000001","0.0485761600000007","0.0433888900000005","0.0527161600000006","0.0755150399999995","0.0893412099999998","0.0876159999999996","0.0690112899999994","0.0738752399999994","0.0598291600000009","0.0421480900000005","0.0568822500000009","0.0421480900000005","0.0373262400000004","0.0338928100000003","0.0265690000000001","0.0373262400000004","0.0513022500000007","0.061305760000001","0.0555073600000007","0.0338928100000003","0.0192932099999999","0.0409252900000004","0.11437924","0.0555073600000007","0.0527161600000006","0.0513022500000007","0.0513022500000007","0.0513022500000007","0.061305760000001","0.058322250000001","0.058322250000001","0.0460102500000004","0.0385336900000003","0.0409252900000004","0.0256","0.0385336900000003","0.0433888900000005","0.0568822500000009","0.0840420099999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",96,"4/21/2016","11:19:51 AM",42.2285,16.523,18.7348,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",740,25.2272727272727,0.135653370000001,"0.000324000000000025","0.00232324000000013","0.00154449000000006","0.02758921","0.0772839999999993","0.0912644099999996","0.0386122500000001","0.00265225000000008","0","0.00769129000000029","0.02563201","0.0659462399999992","0.03179089","0.00443556000000015","0.000449440000000014","0.00110889000000004","0.00937023999999965","0.0246804099999999","0.0266342399999999","0.0246804099999999","0.0201639999999998","0.0246804099999999","0.03290596","0.0237468099999999","0.0153512099999998","0.0460102500000004","0.0755700099999993","0.0362140900000002","0.02965284","0.02563201","0.0210249999999999","0.02965284","0.0339664900000001","0.0447745600000003","0.0527161600000006","0.0409657600000003","0.0362140900000002","0.0447745600000003","0.0659462399999992","0.0789048099999995","0.0772839999999993","0.0598780899999991","0.0644144399999991","0.0513475600000006","0.0350812900000002","0.0486202500000006","0.0350812900000002","0.0306950400000001","0.02758921","0.0210249999999999","0.0306950400000001","0.0434722500000003","0.0527161600000006","0.0473497600000004","0.02758921","0.0146168099999997","0.0339664900000001","0.10252804","0.0473497600000004","0.0447745600000003","0.0434722500000003","0.0434722500000003","0.0434722500000003","0.0527161600000006","0.0499522500000006","0.0499522500000006","0.0386122500000001","0.03179089","0.0339664900000001","0.0201639999999998","0.03179089","0.0362140900000002","0.0486202500000006","0.0739296099999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",97,"4/21/2016","11:19:52 AM",42.0464,16.523,18.6109,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",750,25.5681818181818,0.123803970000001,"0.0153512099999998","0.0201356099999999","0.0296184100000001","0.0071571599999997","0.0017808400000001","0.0237468099999999","0.0317552400000001","0.00527076000000019","0.00524175999999975","0.0153512099999998","0.00131043999999981","0.00131044000000007","0.0176624099999998","0.00295936000000012","0.00328328999999976","0.0105472899999997","0.00820835999999972","0.000734410000000043","0.00110224000000005","0.00154449000000006","0.00110224000000005","0.000327610000000016","0.00110224000000005","0.00330625000000011","0.00091204000000004","0","0.00820836000000036","0.0228009999999999","0.00440896000000021","0.00233289000000011","0.00131044000000007","0.000445210000000024","0.00233289000000011","0.00364816000000016","0.00769129000000029","0.0111724900000005","0.00616225000000028","0.00440896000000021","0.00769129000000029","0.0176624099999998","0.024649","0.0237468099999999","0.0145926399999998","0.0168740099999998","0.0105472900000005","0.00401956000000018","0.00933156000000043","0.00401956000000018","0.00263169000000013","0.0017808400000001","0.000445210000000024","0.00263169000000013","0.0071571600000003","0.0111724900000005","0.00877969000000036","0.0017808400000001","9.00000000000068e-06","0.00364816000000016","0.0385336900000003","0.00877969000000036","0.00769129000000029","0.0071571600000003","0.0071571600000003","0.0071571600000003","0.0111724900000005","0.00992016000000047","0.00992016000000047","0.00527076000000019","0.00295936000000012","0.00364816000000016","0.000327610000000016","0.00295936000000012","0.00440896000000021","0.00933156000000043","0.0219039999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",98,"4/21/2016","11:19:53 AM",41.9221,16.523,18.5263,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",760,25.9090909090909,0.121096290000002,"0.0071571600000003","0.0434722500000003","0.0513022500000007","0.0658948900000011","0.02862864","0.00179776000000006","0.00483024999999971","0.00876095999999973","0.000144000000000011","0.024649","0.0434722500000003","0.0145926399999998","0.00234256000000009","0.00233288999999977","0.00091204000000004","0.0201356099999999","0.0350812900000002","0.0306950400000001","0.0124768900000006","0.0026419600000001","0.00205209000000009","0.0026419600000001","0.00442225000000018","0.0026419600000001","0.000734410000000043","0.00295936000000012","0.0071571600000003","3.60000000000027e-05","0.00440895999999974","0.000331240000000008","0.00131769000000005","0.00234256000000009","0.00403225000000016","0.00131769000000005","0.000585640000000021","9.60999999999926e-06","0.000445210000000024","3.72099999999999e-05","0.000331240000000008","9.60999999999926e-06","0.00233288999999977","0.00524175999999975","0.00483024999999971","0.00131043999999981","0.00205208999999977","0.000327610000000016","0.000449440000000014","0.000144000000000011","0.000449440000000014","0.00110889000000004","0.00179776000000006","0.00403225000000016","0.00110889000000004","0","0.000445210000000024","8.2810000000002e-05","0.00179776000000006","0.00767376000000033","0.000585640000000021","0.0124768899999998","8.2810000000002e-05","9.60999999999926e-06","0","0","0","0.000445210000000024","0.000225000000000017","0.000225000000000017","0.000144000000000011","0.00091204000000004","0.000585640000000021","0.00442225000000018","0.00091204000000004","0.000331240000000008","0.000144000000000011","0.00401955999999973","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2016-04-21_R_T1",99,"4/21/2016","11:19:54 AM",41.8289,16.523,18.4629,NA,"AR-345_RB1_2016-04-21_R_T1_final.csv",770,26.25,0.116892410000002,"0.00401955999999973","0.0219039999999999","0.0739296099999993","0.0840420099999996","0.10246401","0.054102759999999","0.0111936399999997","3.72099999999999e-05","0.00091204000000004","0.00568515999999975","0.0485761599999991","0.0739296099999993","0.0339296399999989","0.0124992399999997","0.00022801000000001","0.00876095999999973","0.042148089999999","0.0628504899999992","0.0569299599999991","0.0306600100000002","0.0131790399999997","0.0118156899999998","0.0131790399999997","0.0168740099999998","0.0131790399999997","0.00819024999999976","0.0138768399999998","0.0219039999999999","0.00329475999999973","9.00000000000068e-06","0.00665855999999969","0.00994008999999971","0.0124992399999997","0.0161036099999998","0.00994008999999971","0.00767375999999971","0.00363608999999976","0.00178928999999977","0.00483024999999971","0.00665855999999969","0.00363608999999976","0.00022801000000001","8.10000000000061e-05","3.72099999999999e-05","0.00073984000000003","0.000327610000000016","0.00205208999999977","0.0071571599999997","0.00264195999999974","0.0071571599999997","0.0093508899999997","0.0111936399999997","0.0161036099999998","0.0093508899999997","0.00401955999999973","0.00178928999999977","0.00294848999999976","0.0111936399999997","0.0228009999999999","0.00767375999999971","0.00233289000000011","0.00294848999999976","0.00363608999999976","0.00401955999999973","0.00401955999999973","0.00401955999999973","0.00178928999999977","0.00234255999999974","0.00234255999999974","0.00568515999999975","0.00876095999999973","0.00767375999999971","0.0168740099999998","0.00876095999999973","0.00665855999999969","0.00264195999999974","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
